Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
324,"J. Tibbetts","Abundance, distribution, and drivers of microplastic contamination in urban river environments",2018,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056227170&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056227170&origin=inward",1,"2026-01-04 12:31:58","Article","10.3390/w10111597","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85056227170",10,11,,,324,40.50,324,1,8,"","",""
4,"O. Miler","Across-shore differences in lake benthic invertebrate communities within reed stands (Phragmites australis (Cav.) Trin. ex Steud.)",2018,"International Review of Hydrobiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060692181&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060692181&origin=inward",153,"2026-01-04 12:31:58","Article","10.1002/iroh.201801955","1434-2944","https://api.elsevier.com/content/abstract/scopus_id/85060692181",103,5,99,112,4,0.50,4,1,8,"","",""
14,"M. Strzelec","Activity of beavers as an ecological factor that affects the benthos of small rivers - a case study in the Żylica River (Poland)",2018,"Biologia Poland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048363038&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048363038&origin=inward",71,"2026-01-04 12:31:58","Article","10.2478/s11756-018-0073-y","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/85048363038",73,6,577,588,14,1.75,14,1,8,"","",""
7,"E.O. Akindele","Analysis of benthic macroinvertebrates, biological water quality and conservation value of a tropical river and UNESCO-protected environment",2018,"African Journal of Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85036584899&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85036584899&origin=inward",126,"2026-01-04 12:31:58","Article","10.1111/aje.12482","0141-6707","https://api.elsevier.com/content/abstract/scopus_id/85036584899",56,3,488,498,7,0.88,7,1,8,"","",""
21,"J.K. Yuvaraj","Antennal Transcriptome Analysis of the Chemosensory Gene Families From Trichoptera and Basal Lepidoptera",2018,"Frontiers in Physiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S1664042X18014502","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071764702&origin=inward",51,"2026-01-04 12:31:58","Article","10.3389/fphys.2018.01365","1664-042X","https://api.elsevier.com/content/abstract/scopus_id/85071764702",9,,,,21,2.63,21,1,8,"","",""
6,"Z. Saeidi","Aquatic insect from Iran for possible use of biological control of main vector-borne disease of malaria and water indicator of contamination",2018,"Journal of Arthropod Borne Diseases","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045317100&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045317100&origin=inward",136,"2026-01-04 12:31:58","Review","","2322-1984","https://api.elsevier.com/content/abstract/scopus_id/85045317100",12,1,1,15,6,0.75,6,1,8,"","",""
2,"A.H. Suhaila","Aquatic insects assemblage in penang botanic garden",2018,"Serangga","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049960891&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049960891&origin=inward",190,"2026-01-04 12:31:58","Article","","1394-5130","https://api.elsevier.com/content/abstract/scopus_id/85049960891",23,1,46,57,2,0.25,2,1,8,"","",""
12,"A. Uchman","Arthropod trace fossils from Eocene cold climate continental strata of King George Island, West Antarctica",2018,"Acta Palaeontologica Polonica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057746393&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057746393&origin=inward",85,"2026-01-04 12:31:58","Article","10.4202/app.00467.2018","0567-7920","https://api.elsevier.com/content/abstract/scopus_id/85057746393",63,2,383,396,12,1.50,12,1,8,"","",""
4,"J. Li","Assessment of Benthic Macroinvertebrate Assemblages and Water Quality in Xiaowan Reservoir before and after Dam Operation, Lancang River",2018,"Research of Environmental Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062905519&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062905519&origin=inward",152,"2026-01-04 12:31:58","Article","10.13198/j.issn.1001-6929.2018.05.03","1001-6929","https://api.elsevier.com/content/abstract/scopus_id/85062905519",31,11,1900,1908,4,0.50,4,1,8,"","",""
12,"A.L. Nascimento","Assessment of ecological water quality along a rural to urban land use gradient using benthic macroinvertebrate-based indexes",2018,"Bioscience Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85038835494&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85038835494&origin=inward",90,"2026-01-04 12:31:58","Article","10.14393/BJ-v34n1a2018-37842","1516-3725","https://api.elsevier.com/content/abstract/scopus_id/85038835494",34,1,194,209,12,1.50,12,1,8,"","",""
21,"M. Tagliaferro","Assessment of metal exposure (uranium and copper) by the response of a set of integrated biomarkers in a stream shredder",2018,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X17307021","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034652863&origin=inward",50,"2026-01-04 12:31:58","Article","10.1016/j.ecolind.2017.10.065","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85034652863",95,,991,1000,21,2.63,21,1,8,"","",""
3,"S.J. Landsman","Assimilation of marine-derived nutrients from anadromous Rainbow Smelt in an eastern North American riverine food web: evidence from stable-isotope and fatty acid analysis",2018,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055584666&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055584666&origin=inward",166,"2026-01-04 12:31:58","Article","10.1086/700598","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/85055584666",37,4,747,759,3,0.38,3,1,8,"","",""
4,"P. Barcelos-Silva","Associating larvae and adults of the Neotropical caddisfly genus Synoestropsis Ulmer (Trichoptera: Hydropsychidae) using morphology and DNA mitochondrial sequences",2018,"Zoologischer Anzeiger","","https://api.elsevier.com/content/article/eid/1-s2.0-S0044523118300962","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055579083&origin=inward",157,"2026-01-04 12:31:58","Article","10.1016/j.jcz.2018.08.002","0044-5231","https://api.elsevier.com/content/abstract/scopus_id/85055579083",277,,169,189,4,0.50,4,1,8,"","",""
13,"A. Wells","Australian Diplectroninae reviewed (Insecta: Trichoptera), with description of 21 new species, most referred to a new genus",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046257784&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046257784&origin=inward",79,"2026-01-04 12:31:58","Review","10.11646/zootaxa.4415.1.1","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85046257784",4415,1,1,44,13,1.63,13,1,8,"","",""
22,"P. Rodriguez","Baseline tissue levels of trace metals and metalloids to approach ecological threshold concentrations in aquatic macroinvertebrates",2018,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X18302504","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045642844&origin=inward",48,"2026-01-04 12:31:58","Article","10.1016/j.ecolind.2018.04.004","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85045642844",91,,395,409,22,2.75,22,1,8,"","",""
50,"A.J. Timpano","Benthic macroinvertebrate community response to salinization in headwater streams in Appalachia USA over multiple years",2018,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X1830284X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046351057&origin=inward",15,"2026-01-04 12:31:58","Article","10.1016/j.ecolind.2018.04.031","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85046351057",91,,645,656,50,6.25,50,1,8,"","",""
13,"R. Egessa","Benthic macroinvertebrate community structure in Napoleon Gulf, Lake Victoria: effects of cage aquaculture in eutrophic lake",2018,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041418552&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041418552&origin=inward",74,"2026-01-04 12:31:58","Article","10.1007/s10661-018-6498-5","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85041418552",190,3,,,13,1.63,13,1,8,"","",""
13,"D.A. Grimaldi","Biological Inclusions in Amber from the Paleogene Chickaloon Formation of Alaska",2018,"American Museum Novitates","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077924003&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077924003&origin=inward",78,"2026-01-04 12:31:58","Article","10.1206/3908.1","0003-0082","https://api.elsevier.com/content/abstract/scopus_id/85077924003",2018,3908,1,37,13,1.63,13,1,8,"","",""
43,"J.G. Brito","Biological indicators of diversity in tropical streams: Congruence in the similarity of invertebrate assemblages",2018,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X17305629","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031715001&origin=inward",19,"2026-01-04 12:31:58","Article","10.1016/j.ecolind.2017.09.001","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85031715001",85,,85,92,43,5.38,43,1,8,"","",""
3,"J. Westveer","Biotic interactions enhance survival and fitness in the caddisfly Micropterna sequax (Trichoptera: Limnephilidae)",2018,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042718751&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042718751&origin=inward",171,"2026-01-04 12:31:58","Article","10.1007/s10750-017-3493-8","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85042718751",818,1,31,41,3,0.38,3,1,8,"","",""
2,"I.D. Sukacheva","Caddisflies (Insecta, Trichoptera) from the Upper Mesozoic Chernovskie Kopi Locality (Transbaikalia): Part 1. Imago",2018,"Paleontological Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055716676&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055716676&origin=inward",180,"2026-01-04 12:31:58","Article","10.1134/S003103011805012X","0031-0301","https://api.elsevier.com/content/abstract/scopus_id/85055716676",52,5,535,540,2,0.25,2,1,8,"","",""
7,"M. Razo-González","Caddisflies (Insecta: Trichoptera) from Santa Catarina Lachatao, Oaxaca, México: New species, new geographical records, and checklist",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042655633&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042655633&origin=inward",130,"2026-01-04 12:31:58","Article","10.11646/zootaxa.4388.1.2","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85042655633",4388,1,22,40,7,0.88,7,1,8,"","",""
3,"I.D. Sukatsheva","Caddisflies (Insecta: Trichoptera) from the Middle Miocene of the Stavropol Region, Russia",2018,"Paleontological Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061484624&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061484624&origin=inward",167,"2026-01-04 12:31:58","Article","10.1134/S0031030118130142","0031-0301","https://api.elsevier.com/content/abstract/scopus_id/85061484624",52,13,1593,1609,3,0.38,3,1,8,"","",""
8,"W. Ben Ahmed","Calcified aquatic insect larval constructions in the Pleistocene tufa of Jebel El Mida, Gafsa, southern Tunisia: Recognition and paleoenvironmental significance",2018,"Journal of African Earth Sciences","","https://api.elsevier.com/content/article/eid/1-s2.0-S1464343X18300037","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044367220&origin=inward",118,"2026-01-04 12:31:58","Article","10.1016/j.jafrearsci.2018.01.003","1464-343X","https://api.elsevier.com/content/abstract/scopus_id/85044367220",140,,256,266,8,1.00,8,1,8,"","",""
11,"M. Jonsson","Catchment properties predict autochthony in stream filter feeders",2018,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042543817&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042543817&origin=inward",92,"2026-01-04 12:31:58","Article","10.1007/s10750-018-3553-8","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85042543817",815,1,83,95,11,1.38,11,1,8,"","",""
11,"Y.P. Ramírez","Cattle raising influence over the aquatic macroinvertebrates in microbasins of central Andes, Colombia",2018,"Revista De Biologia Tropical","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053928505&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053928505&origin=inward",95,"2026-01-04 12:31:58","Article","10.15517/rbt.v66i3.30316","0034-7744","https://api.elsevier.com/content/abstract/scopus_id/85053928505",66,3,1244,1257,11,1.38,11,1,8,"","",""
12,"I. Krno","Changes in species composition of water insects during 25-year monitoring of the Danube floodplains affected by the Gabčíkovo waterworks",2018,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048813293&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048813293&origin=inward",86,"2026-01-04 12:31:58","Article","10.1007/s10661-018-6773-5","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85048813293",190,7,,,12,1.50,12,1,8,"","",""
57,"P. Cadmus","Chronic Toxicity of Ferric Iron for North American Aquatic Organisms: Derivation of a Chronic Water Quality Criterion Using Single Species and Mesocosm Data",2018,"Archives of Environmental Contamination and Toxicology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040782732&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040782732&origin=inward",12,"2026-01-04 12:31:58","Article","10.1007/s00244-018-0505-2","0090-4341","https://api.elsevier.com/content/abstract/scopus_id/85040782732",74,4,605,615,57,7.13,57,1,8,"","",""
31,"V. Silva","Combined effect of copper sulfate and water temperature on key freshwater trophic levels – Approaching potential climatic change scenarios",2018,"Ecotoxicology and Environmental Safety","","https://api.elsevier.com/content/article/eid/1-s2.0-S0147651317307054","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032476684&origin=inward",27,"2026-01-04 12:31:58","Article","10.1016/j.ecoenv.2017.10.035","0147-6513","https://api.elsevier.com/content/abstract/scopus_id/85032476684",148,,384,392,31,3.88,31,1,8,"","",""
7,"M.D. Bordalo","Combined effects of predation risk and food quality on freshwater detritivore insects",2018,"Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85038636092&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85038636092&origin=inward",123,"2026-01-04 12:31:58","Article","10.1071/MF17086","1323-1650","https://api.elsevier.com/content/abstract/scopus_id/85038636092",69,1,74,81,7,0.88,7,1,8,"","",""
8,"F. Friedrich","Comparative anatomy of pupal tarsi in caddisflies (Insecta: Trichoptera) with focus on the claw system",2018,"Zoomorphology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045055119&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045055119&origin=inward",112,"2026-01-04 12:31:58","Article","10.1007/s00435-018-0398-7","0720-213X","https://api.elsevier.com/content/abstract/scopus_id/85045055119",137,2,305,314,8,1.00,8,1,8,"","",""
4,"B.O. Amusan","Comparative study of the macroinvertebrate community composition and water quality of ona and opa rivers, Southwestern Nigeria",2018,"West African Journal of Applied Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053772453&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053772453&origin=inward",146,"2026-01-04 12:31:58","Article","","0855-4307","https://api.elsevier.com/content/abstract/scopus_id/85053772453",26,1,33,48,4,0.50,4,1,8,"","",""
103,"J.N. Macher","Comparison of environmental DNA and bulk-sample metabarcoding using highly degenerate cytochrome c oxidase I primers",2018,"Molecular Ecology Resources","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052937797&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052937797&origin=inward",7,"2026-01-04 12:31:58","Article","10.1111/1755-0998.12940","1755-098X","https://api.elsevier.com/content/abstract/scopus_id/85052937797",18,6,1456,1468,103,12.88,103,1,8,"","",""
11,"S. Pohe","Comparison of fluorescent lights with differing spectral properties on catches of adult aquatic and terrestrial insects",2018,"New Zealand Entomologist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85033728752&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85033728752&origin=inward",98,"2026-01-04 12:31:58","Article","10.1080/00779962.2017.1398704","0077-9962","https://api.elsevier.com/content/abstract/scopus_id/85033728752",41,1,1,11,11,1.38,11,1,8,"","",""
16,"S.I. Melnitsky","Comparison of sensory structures on the antenna of different species of Philopotamidae (Insecta: Trichoptera)",2018,"Arthropod Structure and Development","","https://api.elsevier.com/content/article/eid/1-s2.0-S1467803917301354","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041366524&origin=inward",65,"2026-01-04 12:31:58","Article","10.1016/j.asd.2017.12.003","1467-8039","https://api.elsevier.com/content/abstract/scopus_id/85041366524",47,1,45,55,16,2.00,16,1,8,"","",""
11,"W. Mey","Contribution to the Trichoptera fauna of the river la Vieja, Bogotá, Colombia (Insecta: Trichoptera)",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055537447&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055537447&origin=inward",94,"2026-01-04 12:31:58","Article","10.11646/zootaxa.4504.1.2","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85055537447",4504,1,23,40,11,1.38,11,1,8,"","",""
4,"L.L. Dumas","Contulma vascaina sp. N. (insecta: Trichoptera: Anomalopsychidae), a new species from rio de janeiro state, southeastern brazil",2018,"Anais Da Academia Brasileira De Ciencias","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054563975&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054563975&origin=inward",149,"2026-01-04 12:31:58","Article","10.1590/0001-3765201820170802","0001-3765","https://api.elsevier.com/content/abstract/scopus_id/85054563975",90,3,2921,2926,4,0.50,4,1,8,"","",""
1,"J. Okano","Correction: Effects of resource-dependent cannibalism on population size distribution and individual life history in a case-bearing caddisfly(PLoS ONE(2018)13:2(e0191925)DOI: 10.1371/journal.pone.0191925)",2018,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047801785&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047801785&origin=inward",199,"2026-01-04 12:31:58","Erratum","10.1371/journal.pone.0197014","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85047801785",13,5,,,1,0.13,1,1,8,"","",""
8,"M.W. Frantz","Demographic characteristics of an avian predator, Louisiana Waterthrush (Parkesia motacilla), in response to its aquatic prey in a Central Appalachian USA watershed impacted by shale gas development",2018,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057483934&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057483934&origin=inward",115,"2026-01-04 12:31:58","Article","10.1371/journal.pone.0206077","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85057483934",13,11,,,8,1.00,8,1,8,"","",""
7,"R. Clair","Description of adults and immature stages of Antipodoecia Mosely from Australia and synonymy of the families Antipodoeciidae and Anomalopsychidae (Insecta: Trichoptera)",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058446166&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058446166&origin=inward",129,"2026-01-04 12:31:58","Article","10.11646/zootaxa.4532.1.8","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85058446166",4532,1,125,136,7,0.88,7,1,8,"","",""
3,"M. Springer","Description of the larva and pupa of Limnephilus hamifer Flint 1963 (Trichoptera, Limnephilidae) from Costa Rica",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054891435&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054891435&origin=inward",162,"2026-01-04 12:31:58","Article","10.11646/zootaxa.4461.2.9","1175-5334","https://api.elsevier.com/content/abstract/scopus_id/85054891435",4461,2,277,285,3,0.38,3,1,8,"","",""
2,"H. Boonstra","Description of the larva of holocentropus insignis martynov 1924 (Trichoptera: Polycentropodidae) with notes on biology and distribution",2018,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058526298&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058526298&origin=inward",184,"2026-01-04 12:31:58","Article","10.11646/zootaxa.4532.2.3","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85058526298",4532,2,231,247,2,0.25,2,1,8,"","",""
4,"Y. Terefe","Description of the larva of Oecetis mizrain malicky & graf, 2012 (Trichoptera, Leptoceridae) and lepidostoma scotti (Ulmer, 1930) (Trichoptera, Lepidostomatidae) from chilimo forest, central Ethiopia",2018,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049124961&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049124961&origin=inward",158,"2026-01-04 12:31:58","Article","10.3897/zookeys.766.24544","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/85049124961",2018,766,63,77,4,0.50,4,1,8,"","",""
