Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"G. Coppa","A revised description of the larvae of three species of the Rhyacophila tristis group: Rhyacophila aquitanica, Rhyacophila pubescens and Rhyacophila tristis (Trichoptera: Rhyacophilidae)",2012,"Annales De Limnologie","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84996133932&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84996133932&origin=inward",111,"2026-01-04 12:20:26","Article","10.1051/limn/2012014","0003-4088","https://api.elsevier.com/content/abstract/scopus_id/84996133932",48,2,215,223,10,0.71,10,1,14,"","",""
4,"J. Salokannel","A taxonomic study of the caddisfly oxyethira falcata morton, 1893(Trichoptera: Hydroptilidae) using genital morphology and DNA barcoding",2012,"Entomologica Fennica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871346599&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871346599&origin=inward",153,"2026-01-04 12:20:26","Article","","0785-8760","https://api.elsevier.com/content/abstract/scopus_id/84871346599",23,4,199,205,4,0.29,4,1,14,"","",""
16,"D. Yeates","A view from the edge of the forest: Recent progress in understanding the relationships of the insect orders",2012,"Australian Journal of Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84861154887&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84861154887&origin=inward",85,"2026-01-04 12:20:26","Review","10.1111/j.1440-6055.2012.00857.x","1326-6756","https://api.elsevier.com/content/abstract/scopus_id/84861154887",51,2,79,87,16,1.14,16,1,14,"","",""
83,"C.A. Mebane","Acute toxicity of cadmium, lead, zinc, and their mixtures to stream-resident fish and invertebrates",2012,"Environmental Toxicology and Chemistry","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84861222922&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84861222922&origin=inward",11,"2026-01-04 12:20:26","Article","10.1002/etc.1820","0730-7268","https://api.elsevier.com/content/abstract/scopus_id/84861222922",31,6,1334,1348,83,5.93,83,1,14,"","",""
19,"S. Brinkman","Acute toxicity of zinc to several aquatic species native to the rocky mountains",2012,"Archives of Environmental Contamination and Toxicology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856956440&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856956440&origin=inward",73,"2026-01-04 12:20:26","Article","10.1007/s00244-011-9698-3","0090-4341","https://api.elsevier.com/content/abstract/scopus_id/84856956440",62,2,272,281,19,1.36,19,1,14,"","",""
8,"G. Norval","Additional notes on the diet of Japalura swinhonis (Agamidae) from southwestern Taiwan, with comments about its dietary overlap with the sympatric Anolis sagrei (Polychrotidae)",2012,"Basic and Applied Herpetology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872130072&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872130072&origin=inward",122,"2026-01-04 12:20:26","Review","","0213-6686","https://api.elsevier.com/content/abstract/scopus_id/84872130072",26,,87,97,8,0.57,8,1,14,"","",""
88,"M. Bogan","Aerial dispersal of aquatic invertebrates along and away from arid-land streams",2012,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876301422&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876301422&origin=inward",7,"2026-01-04 12:20:26","Article","10.1899/12-066.1","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/84876301422",31,4,1131,1144,88,6.29,88,1,14,"","",""
26,"S. Wickson","Aestivation provides flexible mechanisms for survival of stream drying in a larval trichopteran (Leptoceridae)",2012,"Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84867361985&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867361985&origin=inward",55,"2026-01-04 12:20:26","Article","10.1071/MF12095","1323-1650","https://api.elsevier.com/content/abstract/scopus_id/84867361985",63,9,821,826,26,1.86,26,1,14,"","",""
4,"J. Strzelecki","AFM investigation of biological nanostructures",2012,"Acta Physica Polonica A","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84865216733&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865216733&origin=inward",159,"2026-01-04 12:20:26","Conference Paper","10.12693/APhysPolA.122.329","0587-4246","https://api.elsevier.com/content/abstract/scopus_id/84865216733",122,2,329,332,4,0.29,4,1,14,"","",""
18,"P.B. e Silva","Annulipalpia (Insecta: Trichoptera) from the state of Espírito Santo, brazil",2012,"Check List","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872833739&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872833739&origin=inward",77,"2026-01-04 12:20:26","Article","10.15560/8.6.1274","1809-127X","https://api.elsevier.com/content/abstract/scopus_id/84872833739",8,6,1274,1279,18,1.29,18,1,14,"","",""
60,"K.O. Maloney","Applying additive modelling and gradient boosting to assess the effects of watershed and reach characteristics on riverine assemblages",2012,"Methods in Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84867418169&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867418169&origin=inward",17,"2026-01-04 12:20:26","Article","10.1111/j.2041-210X.2011.00124.x","2041-210X","https://api.elsevier.com/content/abstract/scopus_id/84867418169",3,1,116,128,60,4.29,60,1,14,"","",""
1,"M. Nishino","Aquatic insects",2012,"Lake Biwa Interactions Between Nature and People","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949565215&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949565215&origin=inward",188,"2026-01-04 12:20:26","Book Chapter","10.1007/978-94-007-1783-1_2","","https://api.elsevier.com/content/abstract/scopus_id/84949565215",,,103,118,1,0.07,1,1,14,"","",""
19,"F. Lepori","Are invasive and native trout functionally equivalent predators? Results and lessons from a field experiment",2012,"Aquatic Conservation Marine and Freshwater Ecosystems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870713005&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870713005&origin=inward",69,"2026-01-04 12:20:26","Article","10.1002/aqc.2259","1052-7613","https://api.elsevier.com/content/abstract/scopus_id/84870713005",22,6,787,798,19,1.36,19,1,14,"","",""
6,"I. Szivák","Are there any differences between taxa groups having distinct ecological traits based on their responses to environmental factors?",2012,"Aquatic Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866452412&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866452412&origin=inward",133,"2026-01-04 12:20:26","Article","10.1080/01650424.2012.643052","0165-0424","https://api.elsevier.com/content/abstract/scopus_id/84866452412",34,,173,187,6,0.43,6,1,14,"","",""
39,"P. Ditsche-Kuru","At which surface roughness do claws cling? Investigations with larvae of the running water mayfly Epeorus assimilis (Heptageniidae, Ephemeroptera)",2012,"Zoology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0944200612000785","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870236218&origin=inward",38,"2026-01-04 12:20:26","Article","10.1016/j.zool.2011.11.003","0944-2006","https://api.elsevier.com/content/abstract/scopus_id/84870236218",115,6,379,388,39,2.79,39,1,14,"","",""
3,"E. Tipping","Atmospheric pollution histories of three Cumbrian surface waters",2012,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855358083&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855358083&origin=inward",164,"2026-01-04 12:20:26","Article","10.1111/j.1365-2427.2011.02617.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84855358083",57,2,244,259,3,0.21,3,1,14,"","",""
2,"T.A. Sharapova","Basic characteristics of zooperiphyton in large rivers of Western Siberia (Tyumen oblast)",2012,"Inland Water Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870844331&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870844331&origin=inward",173,"2026-01-04 12:20:26","Article","10.1134/S199508291204013X","1995-0829","https://api.elsevier.com/content/abstract/scopus_id/84870844331",5,4,350,356,2,0.14,2,1,14,"","",""
17,"J.M. Vásquez-Ramos","Benthic fauna structure in streams of Colombian Andes",2012,"Revista Colombiana De Entomologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878249257&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878249257&origin=inward",81,"2026-01-04 12:20:26","Article","10.25100/socolen.v38i2.9018","0120-0488","https://api.elsevier.com/content/abstract/scopus_id/84878249257",38,2,351,358,17,1.21,17,1,14,"","",""
2,"K.M. Abdelsalam","Benthic macro- and meso-invertebrates of a sandy riverbed in a mountain stream, central Japan",2012,"Limnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84857999508&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84857999508&origin=inward",176,"2026-01-04 12:20:26","Article","10.1007/s10201-011-0363-3","1439-8621","https://api.elsevier.com/content/abstract/scopus_id/84857999508",13,1,171,179,2,0.14,2,1,14,"","",""
20,"Y.M. Bagatini","Benthic macroinvertebrate community structure in a stream of the north-west region of paraná state, Brazil",2012,"Biota Neotropica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84864528424&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84864528424&origin=inward",65,"2026-01-04 12:20:26","Article","10.1590/s1676-06032012000100023","1678-6424","https://api.elsevier.com/content/abstract/scopus_id/84864528424",12,1,308,317,20,1.43,20,1,14,"","",""
0,"M.S. Saini","Bibliography of Indian Trichoptera",2012,"Agris on Line Papers in Economics and Informatics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862743219&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862743219&origin=inward",189,"2026-01-04 12:20:26","Article","10.6088/ijes.002020300054","1804-1930","https://api.elsevier.com/content/abstract/scopus_id/84862743219",2,3,1699,1716,0,0.00,0,1,14,"","",""
8,"R. Bailey","Bioassessment of stream ecosystems enduring a decade of simulated degradation: Lessons for the real world",2012,"Canadian Journal of Fisheries and Aquatic Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84858962879&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84858962879&origin=inward",121,"2026-01-04 12:20:26","Article","10.1139/F2012-010","0706-652X","https://api.elsevier.com/content/abstract/scopus_id/84858962879",69,4,784,796,8,0.57,8,1,14,"","",""
55,"G. Pond","Biodiversity loss in Appalachian headwater streams (Kentucky, USA): Plecoptera and Trichoptera communities",2012,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82255191715&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82255191715&origin=inward",21,"2026-01-04 12:20:26","Article","10.1007/s10750-011-0858-2","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/82255191715",679,1,97,117,55,3.93,55,1,14,"","",""
7,"M. Nishino","Biodiversity of Lake Biwa",2012,"Lake Biwa Interactions Between Nature and People","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949564444&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949564444&origin=inward",128,"2026-01-04 12:20:26","Book Chapter","10.1007/978-94-007-1783-1_2","","https://api.elsevier.com/content/abstract/scopus_id/84949564444",,,31,153,7,0.50,7,1,14,"","",""
42,"D.C. Houghton","Biological diversity of the Minnesota caddisflies (Insecta, Trichoptera)",2012,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863798690&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863798690&origin=inward",35,"2026-01-04 12:20:26","Article","10.3897/zookeys.189.2043","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/84863798690",189,,1,389,42,3.00,42,1,14,"","",""
36,"M.C. Reynaga","Biological traits of macroinvertebrates from subtropical streams: Patterns along spatial-temporal environmental gradients",2012,"Ecologia Austral","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84865244997&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865244997&origin=inward",42,"2026-01-04 12:20:26","Article","","0327-5477","https://api.elsevier.com/content/abstract/scopus_id/84865244997",22,2,112,120,36,2.57,36,1,14,"","",""
35,"H. Ratia","Caddis larvae (Trichoptera, Hydropsychidae) indicate delaying recovery of a watercourse polluted by pulp and paper industry",2012,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X11003025","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=81755168297&origin=inward",47,"2026-01-04 12:20:26","Article","10.1016/j.ecolind.2011.09.015","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/81755168297",15,1,217,226,35,2.50,35,1,14,"","",""
14,"T. Andersen","Caddisflies (Trichoptera) from Finnmark, northern Norway",2012,"Norwegian Journal of Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011961787&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011961787&origin=inward",94,"2026-01-04 12:20:26","Article","","1501-8415","https://api.elsevier.com/content/abstract/scopus_id/85011961787",59,2,133,154,14,1.00,14,1,14,"","",""
47,"P.S. Rainbow","Caddisflies as biomonitors identifying thresholds of toxic metal bioavailability that affect the stream benthos",2012,"Environmental Pollution","","https://api.elsevier.com/content/article/eid/1-s2.0-S0269749112001297","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84859730716&origin=inward",25,"2026-01-04 12:20:26","Article","10.1016/j.envpol.2012.03.017","0269-7491","https://api.elsevier.com/content/abstract/scopus_id/84859730716",166,,196,207,47,3.36,47,1,14,"","",""
62,"S. Ramchunder","Catchment-scale peatland restoration benefits stream ecosystem biodiversity",2012,"Journal of Applied Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855943052&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855943052&origin=inward",15,"2026-01-04 12:20:26","Article","10.1111/j.1365-2664.2011.02075.x","0021-8901","https://api.elsevier.com/content/abstract/scopus_id/84855943052",49,1,182,191,62,4.43,62,1,14,"","",""
1,"J.D. Ortiz","Changes in macroinvertebrate elemental stoichiometry below a point source in a mediterranean stream",2012,"Aquatic Ecosystem Research Trends","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895217448&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84895217448&origin=inward",180,"2026-01-04 12:20:26","Book Chapter","","","https://api.elsevier.com/content/abstract/scopus_id/84895217448",,,165,186,1,0.07,1,1,14,"","",""
1,"M. Pavlova","Changes in the aquatic communities in the rhodopes mountain landslide lakes (South Bulgaria) for the last 40 years. I. Taxonomic composition of macrozoobenthos, zooplankton and fish communities",2012,"Acta Zoologica Bulgarica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84887114212&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887114212&origin=inward",178,"2026-01-04 12:20:26","Article","","0324-0770","https://api.elsevier.com/content/abstract/scopus_id/84887114212",64,,187,195,1,0.07,1,1,14,"","",""
11,"P. Stewart","Characterization of large wood and its relationship to pool formation and macroinvertebrate metrics in southeastern coastal plain streams, usa",2012,"Journal of Freshwater Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84868615302&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84868615302&origin=inward",104,"2026-01-04 12:20:26","Article","10.1080/02705060.2012.679322","0270-5060","https://api.elsevier.com/content/abstract/scopus_id/84868615302",27,3,351,365,11,0.79,11,1,14,"","",""
13,"F. Li","Characterizing macroinvertebrate communities across China: Large-scale implementation of a self-organizing map",2012,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X12001793","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84861176280&origin=inward",97,"2026-01-04 12:20:26","Article","10.1016/j.ecolind.2012.04.017","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/84861176280",23,,394,401,13,0.93,13,1,14,"","",""
0,"S. Tanaka","Cladocera of Lake Biwa",2012,"Lake Biwa Interactions Between Nature and People","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949555219&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949555219&origin=inward",194,"2026-01-04 12:20:26","Book Chapter","10.1007/978-94-007-1783-1_2","","https://api.elsevier.com/content/abstract/scopus_id/84949555219",,,91,118,0,0.00,0,1,14,"","",""
24,"M. Hanson","Comparing Effects of Lake- and Watershed-Scale Influences on Communities of Aquatic Invertebrates in Shallow Lakes",2012,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866106527&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866106527&origin=inward",59,"2026-01-04 12:20:26","Article","10.1371/journal.pone.0044644","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/84866106527",7,9,,,24,1.71,24,1,14,"","",""
15,"C.J. Curry","Congruence of biodiversity measures among larval dragonflies and caddisflies from three Canadian rivers",2012,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855882057&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855882057&origin=inward",89,"2026-01-04 12:20:26","Article","10.1111/j.1365-2427.2011.02724.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/84855882057",57,3,628,639,15,1.07,15,1,14,"","",""
2,"N. Yonemura","Conservation of a pair of serpin 2 genes and their expression in Amphiesmenoptera",2012,"Insect Biochemistry and Molecular Biology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0965174812000203","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84858071877&origin=inward",167,"2026-01-04 12:20:26","Article","10.1016/j.ibmb.2012.01.008","0965-1748","https://api.elsevier.com/content/abstract/scopus_id/84858071877",42,5,371,380,2,0.14,2,1,14,"","",""
8,"L. Boyero","Contrasting behavioural responses of grazing mayflies and detritivorous caddisflies to predatory fish",2012,"Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855605021&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855605021&origin=inward",120,"2026-01-04 12:20:26","Article","10.1071/MF11132","1323-1650","https://api.elsevier.com/content/abstract/scopus_id/84855605021",63,1,9,16,8,0.57,8,1,14,"","",""
16,"R.W. Holzenthal","Contulma paluguillensis (Trichoptera:Anomalopsychidae), a new caddisfly from the high Andes of Ecuador, and its natural history",2012,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884377551&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884377551&origin=inward",86,"2026-01-04 12:20:26","Article","10.1899/11-067.1","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/84884377551",31,2,442,450,16,1.14,16,1,14,"","",""
58,"A. Pradhan","Copper oxide nanoparticles can induce toxicity to the freshwater shredder Allogamus ligonifer",2012,"Chemosphere","","https://api.elsevier.com/content/article/eid/1-s2.0-S0045653512007692","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865745955&origin=inward",18,"2026-01-04 12:20:26","Article","10.1016/j.chemosphere.2012.06.001","0045-6535","https://api.elsevier.com/content/abstract/scopus_id/84865745955",89,9,1142,1150,58,4.14,58,1,14,"","",""
6,"H. Malicky","Cross-breeding of Chaetopteryx morettii and related species, with molecular and eidonomical results (Trichoptera, Limnephilidae)",2012,"Annales De Limnologie","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84860739325&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84860739325&origin=inward",138,"2026-01-04 12:20:26","Article","10.1051/limn/2011054","0003-4088","https://api.elsevier.com/content/abstract/scopus_id/84860739325",48,1,13,19,6,0.43,6,1,14,"","",""
19,"T. Wellnitz","Current-mediated periphytic structure modifies grazer interactions and algal removal",2012,"Aquatic Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84868357663&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84868357663&origin=inward",70,"2026-01-04 12:20:26","Article","10.1007/s10452-012-9419-7","1386-2588","https://api.elsevier.com/content/abstract/scopus_id/84868357663",46,4,521,530,19,1.36,19,1,14,"","",""
8,"J. Waringer","Description of the larvae of Anabolia lombarda Ris, 1897 and Limnephilus sericeus (Say, 1824), with additional notes on Limnephilus flavospinosus Stein, 1874 (Trichoptera: Limnephilidae)",2012,"Aquatic Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870574880&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870574880&origin=inward",124,"2026-01-04 12:20:26","Article","10.1080/01650424.2012.718084","0165-0424","https://api.elsevier.com/content/abstract/scopus_id/84870574880",34,2,93,105,8,0.57,8,1,14,"","",""
