Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"K. Szanyi","Attractivity of various artificial light sources to caddisfly (Trichoptera) species and its importance in their sampling and conservation",2022,"Journal of Insect Conservation","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136076142&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136076142&origin=inward",74,"2026-01-04 12:38:48","Article","10.1007/s10841-022-00427-x","1366-638X","https://api.elsevier.com/content/abstract/scopus_id/85136076142",26,5,839,849,7,1.75,7,1,4,"","",""
2,"S. Öztürk","Benthic Macroinvertebrate Fauna of Some High-Altitude Lakes in the Aladağlar Mountains (Niğde)",2022,"Aquatic Sciences and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133847619&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133847619&origin=inward",153,"2026-01-04 12:38:48","Article","10.26650/ASE20221075908","2602-473X","https://api.elsevier.com/content/abstract/scopus_id/85133847619",37,3,175,181,2,0.50,2,1,4,"","",""
5,"J. Sripanya","Benthic Macroinvertebrates and Trichoptera Adults for Bioassessment Approach in Streams and Wadeable Rivers in Lao People's Democratic Republic",2022,"Tropical Natural History","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132222200&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132222200&origin=inward",102,"2026-01-04 12:38:48","Article","","1513-9700","https://api.elsevier.com/content/abstract/scopus_id/85132222200",22,1,12,24,5,1.25,5,1,4,"","",""
2,"R. Jindal","Biomonitoring and Water Quality Evaluation of River Beas in Mid Himalayan Zone, India",2022,"Current Applied Science and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137338100&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137338100&origin=inward",179,"2026-01-04 12:38:48","Article","10.55003/cast.2022.05.22.002","2586-9396","https://api.elsevier.com/content/abstract/scopus_id/85137338100",22,5,,,2,0.50,2,1,4,"","",""
8,"R. Gerber","Body stores of emergent aquatic insects are associated with body size, sex, swarming behaviour and dispersal strategies",2022,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140375815&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140375815&origin=inward",63,"2026-01-04 12:38:48","Article","10.1111/fwb.14003","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85140375815",67,12,2161,2175,8,2.00,8,1,4,"","",""
1,"M.A. Al Mousa","Caddisflies (Insecta: Trichoptera) of Montane and Alpine Lakes of Northern Colorado (USA)",2022,"Western North American Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145455108&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145455108&origin=inward",198,"2026-01-04 12:38:48","Article","10.3398/064.082.0311","1527-0904","https://api.elsevier.com/content/abstract/scopus_id/85145455108",82,3,563,576,1,0.25,1,1,4,"","",""
3,"I.D. Sukatsheva","Caddisflies (Insecta: Trichoptera, Baissoferidae, Calamoceratidae, Philopotamidae) from the Lower Cretaceous Locality of Baissa, Transbaikalia (Russia)",2022,"Paleontological Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128205117&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128205117&origin=inward",141,"2026-01-04 12:38:48","Article","10.1134/S0031030122010130","0031-0301","https://api.elsevier.com/content/abstract/scopus_id/85128205117",56,1,67,74,3,0.75,3,1,4,"","",""
6,"A. Cavalcante-Silva","Caddisflies (Trichoptera) checklist and a new species of Helicopsyche von Siebold, 1856, from the Brejo de Altitude de Triunfo, a relict rainforest within the Caatinga domain, Northeast Brazil",2022,"Zookeys","","https://api.elsevier.com/content/article/eid/1-s2.0-S1313298922001975","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134229559&origin=inward",90,"2026-01-04 12:38:48","Article","10.3897/zookeys.1111.77541","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/85134229559",2022,1111,215,244,6,1.50,6,1,4,"","",""
5,"S. Chuluunbat","Caddisflies (Trichoptera) of Mongolia: an updated checklist with faunistic and biogeographical notes",2022,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134181384&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134181384&origin=inward",105,"2026-01-04 12:38:48","Article","10.3897/zookeys.1111.76239","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/85134181384",1111,,245,265,5,1.25,5,1,4,"","",""
2,"V.V. Bogatov","CADDISFLIES STENOPSYCHE MARMORATA (TRICHOPTERA: HYDROPSYCHIDAE) EXPLOIT RIVER MUSSELS AS ANCHORS FOR THEIR NETS",2022,"Far Eastern Entomologist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135566671&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135566671&origin=inward",171,"2026-01-04 12:38:48","Article","10.25221/fee.461.3","1026-051X","https://api.elsevier.com/content/abstract/scopus_id/85135566671",,461,31,36,2,0.50,2,1,4,"","",""
2,"K. Szanyi","Caddisfly (Trichoptera, Insecta) fauna and assemblages of the north-eastern part of the Pannonian Lowland (West Ukraine, Transcarpathia)",2022,"Biodiversity Data Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142287059&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142287059&origin=inward",180,"2026-01-04 12:38:48","Article","10.3897/BDJ.10.e91004","1314-2828","https://api.elsevier.com/content/abstract/scopus_id/85142287059",10,,,,2,0.50,2,1,4,"","",""
14,"K. Valentine","Caddisfly Larvae are a Driver of Plastic Litter Breakdown and Microplastic Formation in Freshwater Environments",2022,"Environmental Toxicology and Chemistry","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142127060&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142127060&origin=inward",30,"2026-01-04 12:38:48","Article","10.1002/etc.5496","0730-7268","https://api.elsevier.com/content/abstract/scopus_id/85142127060",41,12,3058,3069,14,3.50,14,1,4,"","",""
13,"K.N. Nitzsche","Calcium and strontium stable isotopes reveal similar behaviors of essential Ca and nonessential Sr in stream food webs",2022,"Ecosphere","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125152921&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125152921&origin=inward",36,"2026-01-04 12:38:48","Article","10.1002/ecs2.3921","2150-8925","https://api.elsevier.com/content/abstract/scopus_id/85125152921",13,2,,,13,3.25,13,1,4,"","",""
8,"E. Varadinova","Characterisation of Macroinvertebrate Communities in Maritsa River (South Bulgaria)—Relation to Different Environmental Factors and Ecological Status Assessment",2022,"Diversity","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140614062&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140614062&origin=inward",69,"2026-01-04 12:38:48","Article","10.3390/d14100833","1424-2818","https://api.elsevier.com/content/abstract/scopus_id/85140614062",14,10,,,8,2.00,8,1,4,"","",""
8,"D.C. Houghton","Checklist of the caddisflies (Insecta, Trichoptera) of the Upper Midwest region of the United States",2022,"Zookeys","","https://api.elsevier.com/content/article/eid/1-s2.0-S1313298922003688","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134151754&origin=inward",62,"2026-01-04 12:38:48","Article","10.3897/zookeys.1111.72345","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/85134151754",2022,1111,287,300,8,2.00,8,1,4,"","",""
12,"S. Chi","Community structure and diversity of macroinvertebrates in the upper and middle reaches of Jinsha River based on the monitoring data from 2010-2019",2022,"Shengtai Xuebao","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144286078&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144286078&origin=inward",41,"2026-01-04 12:38:48","Article","10.5846/stxb202103250790","1000-0933","https://api.elsevier.com/content/abstract/scopus_id/85144286078",42,21,8723,8738,12,3.00,12,1,4,"","",""
7,"K. Solis-Lufí","Community structure of benthic invertebrates in the allipén river basin, north patagonia, araucania region (38º s, chile)",2022,"Brazilian Journal of Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103744236&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103744236&origin=inward",73,"2026-01-04 12:38:48","Article","10.1590/1519-6984.232805","1519-6984","https://api.elsevier.com/content/abstract/scopus_id/85103744236",82,,,,7,1.75,7,1,4,"","",""
10,"A. Ertaş","Comparative analysis of biotic indices for assessment of water quality of Balaban Stream in West Anatolia, Turkey",2022,"Biologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123183370&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123183370&origin=inward",50,"2026-01-04 12:38:48","Article","10.1007/s11756-021-00992-7","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/85123183370",77,3,721,730,10,2.50,10,1,4,"","",""
22,"X. Ge","Comparative Mitogenomic Analyses of Hydropsychidae Revealing the Novel Rearrangement of Protein-Coding Gene and tRNA (Trichoptera: Annulipalpia)",2022,"Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138674070&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138674070&origin=inward",14,"2026-01-04 12:38:48","Article","10.3390/insects13090759","2075-4450","https://api.elsevier.com/content/abstract/scopus_id/85138674070",13,9,,,22,5.50,22,1,4,"","",""
8,"Alperen Ertaş","Comparative Performance of the Indices Used for Bioassessment of Water Quality of Sangı Stream (West Anatolia, Turkey)",2022,"Russian Journal of Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134378897&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134378897&origin=inward",71,"2026-01-04 12:38:48","Article","10.1134/S1067413622040026","1067-4136","https://api.elsevier.com/content/abstract/scopus_id/85134378897",53,4,318,327,8,2.00,8,1,4,"","",""
2,"B.C. Werku","Compare the efficiency of artificial substrates and leaf litter substrates in macro invertebrates aggregation samples at Gilgel Gibe Watershade, Southwest Ethiopia",2022,"Environmental Challenges","","https://api.elsevier.com/content/article/eid/1-s2.0-S2667010022001470","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135714192&origin=inward",167,"2026-01-04 12:38:48","Article","10.1016/j.envc.2022.100591","2667-0100","https://api.elsevier.com/content/abstract/scopus_id/85135714192",8,,,,2,0.50,2,1,4,"","",""
6,"C. Zittra","Comparing head muscles among Drusinae clades (Insecta: Trichoptera) reveals high congruence despite strong contrasts in head shape",2022,"Scientific Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123215033&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123215033&origin=inward",88,"2026-01-04 12:38:48","Article","10.1038/s41598-022-04790-2","2045-2322","https://api.elsevier.com/content/abstract/scopus_id/85123215033",12,1,,,6,1.50,6,1,4,"","",""
3,"D.C. Houghton","Comparison of caddisfly (Insecta, Trichoptera) assemblages from lake and river habitats of the Huron Mountains of Michigan (USA)",2022,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134153043&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134153043&origin=inward",136,"2026-01-04 12:38:48","Article","10.3897/zookeys.1111.70195","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/85134153043",1111,,267,286,3,0.75,3,1,4,"","",""
16,"R.T. Martins","Congruence and responsiveness in the taxonomic compositions of Amazonian aquatic macroinvertebrate and fish assemblages",2022,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127629672&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127629672&origin=inward",23,"2026-01-04 12:38:48","Article","10.1007/s10750-022-04867-z","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85127629672",849,10,2281,2298,16,4.00,16,1,4,"","",""
6,"R.J. Stewart","Conservation of Three-Dimensional Structure of Lepidoptera and Trichoptera L-Fibroins for 290 Million Years",2022,"Molecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138396376&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138396376&origin=inward",83,"2026-01-04 12:38:48","Article","10.3390/molecules27185945","1420-3049","https://api.elsevier.com/content/abstract/scopus_id/85138396376",27,18,,,6,1.50,6,1,4,"","",""
3,"C.A. dos Santos Souza","Conserving the Invisible Common: Advances and Challenges of the Insect Conservation in Brazil",2022,"Brazilian Archives of Biology and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134530606&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134530606&origin=inward",131,"2026-01-04 12:38:48","Article","10.1590/1678-4324-2022210699","1516-8913","https://api.elsevier.com/content/abstract/scopus_id/85134530606",65,,,,3,0.75,3,1,4,"","",""
10,"N. Wieringa","Contribution of sediment contamination to multi-stress in lowland waters",2022,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969722041420","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133725901&origin=inward",51,"2026-01-04 12:38:48","Article","10.1016/j.scitotenv.2022.157045","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85133725901",844,,,,10,2.50,10,1,4,"","",""
1,"W. Mey","Contribution to the knowledge of the caddisflies (Insecta: Trichoptera) of the Cuc Phuong National Park, Vietnam",2022,"Aquatic Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125759217&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125759217&origin=inward",183,"2026-01-04 12:38:48","Article","10.1080/01650424.2021.1973508","0165-0424","https://api.elsevier.com/content/abstract/scopus_id/85125759217",43,1,1,17,1,0.25,1,1,4,"","",""
