Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"V.R.S. Ferreira","Amazon streams impacted by bauxite mining present distinct local contributions to the beta diversity of aquatic insects, fish, and macrophytes",2024,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724074497","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85207870669&origin=inward",65,"2026-01-04 12:42:30","Article","10.1016/j.scitotenv.2024.177292","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85207870669",955,,,,5,2.50,5,1,2,"","",""
2,"L. Dhal","An ecohydrological approach to assess water provisioning and supporting ecosystem services in the Budhabalanga River Basin, India",2024,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197460623&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197460623&origin=inward",123,"2026-01-04 12:42:30","Article","10.1007/s10661-024-12844-3","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85197460623",196,8,,,2,1.00,2,1,2,"","",""
2,"S. Gallegos-Sánchez","An experimental approach to test the effect of temperature increase and nutrient enrichment on Andean aquatic insects",2024,"Aquatic Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186860618&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186860618&origin=inward",105,"2026-01-04 12:42:30","Article","10.1007/s00027-024-01056-z","1015-1621","https://api.elsevier.com/content/abstract/scopus_id/85186860618",86,2,,,2,1.00,2,1,2,"","",""
3,"H. Ibrahimi","An unexpected discovery of Stactobiella risi (Felber, 1908) (Trichoptera, Hydroptilidae) in Kosovo with notes on its habitat",2024,"Journal of Insect Biodiversity and Systematics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199811261&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85199811261&origin=inward",102,"2026-01-04 12:42:30","Article","10.61186/jibs.10.3.617","2423-8112","https://api.elsevier.com/content/abstract/scopus_id/85199811261",10,3,617,626,3,1.50,3,1,2,"","",""
11,"B. Tubić","Aquatic Insects (Ephemeroptera, Plecoptera and Trichoptera) Metric as an Important Tool in Water Quality Assessment in Hilly and Mountain Streams",2024,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189016579&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189016579&origin=inward",18,"2026-01-04 12:42:30","Article","10.3390/w16060849","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85189016579",16,6,,,11,5.50,11,1,2,"","",""
2,"P. Athulya","Aquatic insects for monitoring the health status of riverine potholes: A case study in Chalakudy river basin, Kerala, India",2024,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181240883&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181240883&origin=inward",125,"2026-01-04 12:42:30","Article","10.1007/s10661-023-12254-x","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85181240883",196,2,,,2,1.00,2,1,2,"","",""
9,"C.J. Courtney-Mustaphi","Aquatic invertebrate mandibles and sclerotized remains in Quaternary lake sediments",2024,"Journal of Paleolimnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176805893&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85176805893&origin=inward",24,"2026-01-04 12:42:30","Article","10.1007/s10933-023-00302-y","0921-2728","https://api.elsevier.com/content/abstract/scopus_id/85176805893",71,1,45,83,9,4.50,9,1,2,"","",""
1,"L.M. Tronstad","Assessing Methods to Monitor Aquatic Invertebrates in a Large River: Comparing Rock Baskets and Hess Samplers in the Snake River, Wyoming, USA",2024,"Hydrobiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218202892&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218202892&origin=inward",153,"2026-01-04 12:42:30","Article","10.3390/hydrobiology3030014","2673-9917","https://api.elsevier.com/content/abstract/scopus_id/85218202892",3,3,209,223,1,0.50,1,1,2,"","",""
2,"A. Karim","Assessment of aquatic macro-invertebrates communities and water quality parameters of River Zhob, Balochistan, Pakistan",2024,"Brazilian Journal of Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137833189&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137833189&origin=inward",106,"2026-01-04 12:42:30","Article","10.1590/1519-6984.265234","1519-6984","https://api.elsevier.com/content/abstract/scopus_id/85137833189",84,,,,2,1.00,2,1,2,"","",""
4,"I.P. Poyntz-Wright","Assessment of the impacts of GABA and AChE targeting pesticides on freshwater invertebrate family richness in English Rivers",2024,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969723077094","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182177167&origin=inward",79,"2026-01-04 12:42:30","Article","10.1016/j.scitotenv.2023.169079","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85182177167",912,,,,4,2.00,4,1,2,"","",""
7,"P. Simović","Automated identification of aquatic insects: A case study using deep learning and computer vision techniques",2024,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724030249","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85193980963&origin=inward",36,"2026-01-04 12:42:30","Article","10.1016/j.scitotenv.2024.172877","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85193980963",935,,,,7,3.50,7,1,2,"","",""
3,"D.Y. Karnaukhov","Baikal endemic and Palearctic species of caddisflies (Trichoptera) build cases from microplastics",2024,"Acta Biologica Sibirica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205421759&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205421759&origin=inward",96,"2026-01-04 12:42:30","Article","10.5281/zenodo.12670062","2412-1908","https://api.elsevier.com/content/abstract/scopus_id/85205421759",10,,649,659,3,1.50,3,1,2,"","",""
9,"A. Baaloudj","Benthic community ecology for Algerian river Seybouse",2024,"Brazilian Journal of Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123459846&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123459846&origin=inward",25,"2026-01-04 12:42:30","Article","10.1590/1519-6984.251566","1519-6984","https://api.elsevier.com/content/abstract/scopus_id/85123459846",84,,,,9,4.50,9,1,2,"","",""
3,"P. Negi","Benthic macroinvertebrates diversity and quality of water in first-order streams of Badiyar Gad, lesser Himalaya, Uttarakhand, India",2024,"International Journal of Environmental Studies","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118798289&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118798289&origin=inward",86,"2026-01-04 12:42:30","Article","10.1080/00207233.2021.1992119","0020-7233","https://api.elsevier.com/content/abstract/scopus_id/85118798289",81,3,1354,1369,3,1.50,3,1,2,"","",""
6,"J. Lancaster","Bigger is not necessarily better: Empirical tests show that dispersal proxies misrepresent actual dispersal ability",2024,"Proceedings of the Royal Society B Biological Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194026471&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85194026471&origin=inward",49,"2026-01-04 12:42:30","Article","10.1098/rspb.2024.0172","0962-8452","https://api.elsevier.com/content/abstract/scopus_id/85194026471",291,2023,,,6,3.00,6,1,2,"","",""
33,"C. Heinritz","Bio-inspired Protein-Based and Activatable Adhesion Systems",2024,"Advanced Functional Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162199492&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85162199492&origin=inward",1,"2026-01-04 12:42:30","Review","10.1002/adfm.202303609","1616-301X","https://api.elsevier.com/content/abstract/scopus_id/85162199492",34,35,,,33,16.50,33,1,2,"","",""
5,"N.F. Souza","Bioindicator aquatic insects at risk from climate change in a biodiversity hotspot",2024,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724049738","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85199132263&origin=inward",54,"2026-01-04 12:42:30","Article","10.1016/j.scitotenv.2024.174824","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85199132263",948,,,,5,2.50,5,1,2,"","",""
1,"E. Asadisharif","Biomonitoring, simulation, and evaluation of anthropogenic pollution in Disam River, Iran: use of macroinvertebrate-based biotic indices and Qual2kw model",2024,"Biologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176793018&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85176793018&origin=inward",140,"2026-01-04 12:42:30","Article","10.1007/s11756-023-01560-x","0006-3088","https://api.elsevier.com/content/abstract/scopus_id/85176793018",79,3,775,789,1,0.50,1,1,2,"","",""
8,"K.R.S. Kumar","Caddisfalcon optimization algorithm for on-demand energy transfer in wireless rechargeable sensors based IoT networks",2024,"Sustainable Energy Technologies and Assessments","","https://api.elsevier.com/content/article/eid/1-s2.0-S2213138824001280","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186957387&origin=inward",32,"2026-01-04 12:42:30","Article","10.1016/j.seta.2024.103732","2213-1388","https://api.elsevier.com/content/abstract/scopus_id/85186957387",64,,,,8,4.00,8,1,2,"","",""
5,"R. Harrak","Calamoceras sp. nov. (Trichoptera: Calamoceratidae) from the Western Rif area, Morocco",2024,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186937933&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186937933&origin=inward",57,"2026-01-04 12:42:30","Article","10.11646/zootaxa.5418.5.7","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85186937933",5418,5,576,588,5,2.50,5,1,2,"","",""
2,"K.R. Greenop","Can a naturally depauperate Ephemeroptera, Plectoptera and Trichoptera (EPT) fauna track river degradation in south-western Australia?",2024,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195017548&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195017548&origin=inward",129,"2026-01-04 12:42:30","Article","10.1007/s10661-024-12734-8","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85195017548",196,7,,,2,1.00,2,1,2,"","",""
1,"V.A. Robert","Can omnivory explain variation in size-density relationships? The case of Leptonema in a neotropical stream",2024,"Food Webs","","https://api.elsevier.com/content/article/eid/1-s2.0-S2352249624000478","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210355374&origin=inward",169,"2026-01-04 12:42:30","Article","10.1016/j.fooweb.2024.e00381","2352-2496","https://api.elsevier.com/content/abstract/scopus_id/85210355374",41,,,,1,0.50,1,1,2,"","",""
3,"H. Doi","Canopy cover influences food resources for stream grazers and filter feeders on a reach scale",2024,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153946410&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85153946410&origin=inward",87,"2026-01-04 12:42:30","Article","10.1007/s10750-023-05213-7","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85153946410",851,2,299,311,3,1.50,3,1,2,"","",""
7,"X. Li","Characteristics of the macroinvertebrate community structure and their habitat suitability conditions in the Chishui River",2024,"Frontiers in Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216750022&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216750022&origin=inward",39,"2026-01-04 12:42:30","Article","10.3389/fevo.2024.1459468","2296-701X","https://api.elsevier.com/content/abstract/scopus_id/85216750022",12,,,,7,3.50,7,1,2,"","",""
0,"A.G. Harris","Chilostigma itascae (Trichoptera: Limnephilidae), a globally rare caddisfly new for Canada",2024,"Canadian Field Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195787332&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85195787332&origin=inward",185,"2026-01-04 12:42:30","Article","10.22621/cfn.v137i3.3221","0008-3550","https://api.elsevier.com/content/abstract/scopus_id/85195787332",137,3,267,271,0,0.00,0,1,2,"","",""
2,"X. Ge","Chromosome-scale genome assemblies of Himalopsyche anomala and Eubasilissa splendida (Insecta: Trichoptera)",2024,"Scientific Data","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186902762&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186902762&origin=inward",128,"2026-01-04 12:42:30","Data Paper","10.1038/s41597-024-03097-3","2052-4463","https://api.elsevier.com/content/abstract/scopus_id/85186902762",11,1,,,2,1.00,2,1,2,"","",""
4,"L. Liebmann","Combined effects of herbicides and insecticides reduce biomass of sensitive aquatic invertebrates",2024,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969724044917","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197434973&origin=inward",78,"2026-01-04 12:42:30","Article","10.1016/j.scitotenv.2024.174343","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85197434973",946,,,,4,2.00,4,1,2,"","",""
4,"M. Zhang","Community Structural and Functional Features of Benthic Macroinvertebrates in a Cascade-Dams River",2024,"Diversity","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85213406599&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85213406599&origin=inward",67,"2026-01-04 12:42:30","Article","10.3390/d16120772","1424-2818","https://api.elsevier.com/content/abstract/scopus_id/85213406599",16,12,,,4,2.00,4,1,2,"","",""
2,"A. Vilarino","Comparative geometric morphometrics of male genitalia in Xiphocentron subgenera (Trichoptera: Xiphocentronidae): new species, revision and phylogenetic systematics of the subgenus Sphagocentron",2024,"Arthropod Systematics and Phylogeny","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197892928&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197892928&origin=inward",112,"2026-01-04 12:42:30","Article","10.3897/ASP.82.E112587","1863-7221","https://api.elsevier.com/content/abstract/scopus_id/85197892928",82,,407,431,2,1.00,2,1,2,"","",""
2,"C. Zhao","Comparative Morphology of the Wing Base Structure Illuminates Higher-Level Phylogeny of Holometabola",2024,"Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189006514&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189006514&origin=inward",132,"2026-01-04 12:42:30","Article","10.3390/insects15030199","2075-4450","https://api.elsevier.com/content/abstract/scopus_id/85189006514",15,3,,,2,1.00,2,1,2,"","",""
2,"G. Fentaw","Composition and dynamics of macroinvertebrates community in relation to physicochemical parameters of hydrogeologically connected wetlands in Abbay River basin, Ethiopia",2024,"Plos One","","https://api.elsevier.com/content/article/eid/1-s2.0-S1932620324159998","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85211739417&origin=inward",121,"2026-01-04 12:42:30","Article","10.1371/journal.pone.0314969","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85211739417",19,12,,,2,1.00,2,1,2,"","",""
5,"L. Rouhova","Comprehensive analysis of silk proteins and gland compartments in Limnephilus lunatus, a case-making trichopteran",2024,"BMC Genomics","","https://api.elsevier.com/content/article/eid/1-s2.0-S1471216424003513","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85193206681&origin=inward",51,"2026-01-04 12:42:30","Article","10.1186/s12864-024-10381-4","1471-2164","https://api.elsevier.com/content/abstract/scopus_id/85193206681",25,1,,,5,2.50,5,1,2,"","",""
5,"J. Lancaster","Connected headwaters: Indelible field evidence of dispersal by a diverse caddisfly assemblage up stream valleys to dry catchment boundaries",2024,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174612556&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174612556&origin=inward",64,"2026-01-04 12:42:30","Article","10.1111/fwb.14188","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85174612556",69,1,1,14,5,2.50,5,1,2,"","",""
0,"L. Ušanović","Contribution to the caddisflies fauna in Bosnia and Herzegovina: The first molecular confirmation and DNA barcode records of two Synagapetus species (Trichoptera: Glossosomatidae)",2024,"Periodicum Biologorum","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018957801&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105018957801&origin=inward",184,"2026-01-04 12:42:30","Article","10.18054/pb.v126i3-4.33281","0031-5362","https://api.elsevier.com/content/abstract/scopus_id/105018957801",126,3,153,158,0,0.00,0,1,2,"","",""
1,"L.Y. Shi","Cretaceous caddisflies (Trichoptera: Polycentropodidae) in mid-Cretaceous amber from northern Myanmar",2024,"Palaeoentomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202561317&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202561317&origin=inward",177,"2026-01-04 12:42:30","Article","10.11646/palaeoentomology.7.3.11","2624-2826","https://api.elsevier.com/content/abstract/scopus_id/85202561317",7,3,414,421,1,0.50,1,1,2,"","",""
4,"N.B.B. Santos","Database of immature stage traits of Ephemeroptera, Plecoptera, and Trichoptera (EPT) genera for the Amazon",2024,"Aquatic Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185657649&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185657649&origin=inward",71,"2026-01-04 12:42:30","Review","10.1007/s00027-024-01051-4","1015-1621","https://api.elsevier.com/content/abstract/scopus_id/85185657649",86,2,,,4,2.00,4,1,2,"","",""
1,"K. Kochi","Description of Diplectrona aiensis Kobayashi, 1987 (Trichoptera: Hydropsychidae) larvae from Yata Hills, Nara Prefecture, Japan, with notes on habitat and ecology",2024,"Aquatic Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164500315&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85164500315&origin=inward",175,"2026-01-04 12:42:30","Article","10.1080/01650424.2023.2222110","0165-0424","https://api.elsevier.com/content/abstract/scopus_id/85164500315",45,1,60,81,1,0.50,1,1,2,"","",""
2,"A.F. Taybi","Description of Mesophylax isly sp. nov. (Trichoptera, Limnephilidae) from Morocco, and new genus records from the Balkans",2024,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200630250&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200630250&origin=inward",122,"2026-01-04 12:42:30","Article","10.11646/zootaxa.5492.2.7","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85200630250",5492,2,279,288,2,1.00,2,1,2,"","",""
0,"A. Ruiz-García","Description of the full-grown larva and barcode of Athripsodes taounate taounate Dakki & Malicky 1980 (Trichoptera: Leptoceridae), an Iberic-Maghrebian endemic",2024,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185820525&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185820525&origin=inward",192,"2026-01-04 12:42:30","Article","10.11646/zootaxa.5415.2.5","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85185820525",5415,2,309,320,0,0.00,0,1,2,"","",""
5,"A. Bilalli","Description of the hitherto unknown female of Rhyacophila siparantum Ibrahimi, Bilalli & Kučinić, 2021 (Trichoptera: Rhyacophilidae) from Kosovo",2024,"Ecologica Montenegrina","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190244691&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190244691&origin=inward",66,"2026-01-04 12:42:30","Article","10.37828/em.2024.71.22","2337-0173","https://api.elsevier.com/content/abstract/scopus_id/85190244691",71,,217,226,5,2.50,5,1,2,"","",""
1,"J. Lee","Descriptions of the larvae and pupae of Sisko Ross with notes on western Dolophilodes Ulmer larvae (Trichoptera: Philopotamidae)",2024,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188150071&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85188150071&origin=inward",152,"2026-01-04 12:42:30","Article","10.11646/zootaxa.5428.1.6","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85188150071",5428,1,124,134,1,0.50,1,1,2,"","",""
1,"C. Techakijvej","Development of Macroinvertebrate Multimetric Index for Assessment of Large Rivers in Thailand",2024,"Environmental Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189452770&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189452770&origin=inward",174,"2026-01-04 12:42:30","Article","10.1007/s00267-024-01970-w","0364-152X","https://api.elsevier.com/content/abstract/scopus_id/85189452770",73,6,1265,1275,1,0.50,1,1,2,"","",""
1,"N.D. Mundahl","Diet Diversity of Two Sculpin Species (Cottidae) in Midwestern USA Trout Streams: Patterns Across Nine Years After Severe Summer Flooding",2024,"Diversity","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210436458&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85210436458&origin=inward",159,"2026-01-04 12:42:30","Article","10.3390/d16110682","1424-2818","https://api.elsevier.com/content/abstract/scopus_id/85210436458",16,11,,,1,0.50,1,1,2,"","",""
