Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
421,"J.A. Camargo","Fluoride toxicity to aquatic organisms: A review",2003,"Chemosphere","","https://api.elsevier.com/content/article/eid/1-s2.0-S0045653502004988","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037236076&origin=inward",11,"2025-12-12 18:13:07","Review","10.1016/S0045-6535(02)00498-8","0045-6535","https://api.elsevier.com/content/abstract/scopus_id/0037236076",50,3,251,264,421,19.14,421,1,22,"","",""
368,"D.D. Williams","Environmental constraints in temporary fresh waters and their consequences for the insect fauna",1996,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030453343&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030453343&origin=inward",12,"2025-12-12 18:13:07","Article","10.2307/1467813","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/0030453343",15,4,634,650,368,12.69,368,1,29,"","",""
367,"Y.S. Park","Applications of artificial neural networks for patterning and predicting aquatic insect species richness in running waters",2003,"Ecological Modelling","","https://api.elsevier.com/content/article/eid/1-s2.0-S0304380002002582","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037442528&origin=inward",13,"2025-12-12 18:13:07","Conference Paper","10.1016/S0304-3800(02)00258-2","0304-3800","https://api.elsevier.com/content/abstract/scopus_id/0037442528",160,3,265,280,367,16.68,367,1,22,"","",""
329,"N. Bonada","Macroinvertebrate community structure and biological traits related to flow permanence in a Mediterranean river network",2007,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547136675&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34547136675&origin=inward",14,"2025-12-12 18:13:07","Article","10.1007/s10750-007-0723-5","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/34547136675",589,1,91,106,329,18.28,329,1,18,"","",""
325,"R.W. Holzenthal","Order Trichoptera Kirby, 1813 (Insecta), Caddisflies",2007,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38349116526&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=38349116526&origin=inward",15,"2025-12-12 18:13:07","Review","10.11646/zootaxa.1668.1.29","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/38349116526",,1668,639,698,325,18.06,325,1,18,"","",""
323,"J. Tibbetts","Abundance, distribution, and drivers of microplastic contamination in urban river environments",2018,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056227170&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056227170&origin=inward",16,"2025-12-12 18:13:07","Article","10.3390/w10111597","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85056227170",10,11,,,323,46.14,323,1,7,"","",""
315,"J. Heino","A macroecological perspective of diversity patterns in the freshwater realm",2011,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961022949&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961022949&origin=inward",17,"2025-12-12 18:13:07","Review","10.1111/j.1365-2427.2011.02610.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/79961022949",56,9,1703,1722,315,22.50,315,1,14,"","",""
310,"N. Rkristensen","Lepidoptera phylogeny and systematics: The state of inventorying moth and butterfly diversity",2007,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38349086127&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=38349086127&origin=inward",18,"2025-12-12 18:13:07","Review","","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/38349086127",,1668,699,747,310,17.22,310,1,18,"","",""
308,"V. Bhagat","Degradable Adhesives for Surgery and Tissue Engineering",2017,"Biomacromolecules","","https://api.elsevier.com/content/article/eid/1-s2.0-S1525779721038034","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031283474&origin=inward",19,"2025-12-12 18:13:07","Article","10.1021/acs.biomac.7b00969","1525-7797","https://api.elsevier.com/content/abstract/scopus_id/85031283474",18,10,3009,3039,308,38.50,308,1,8,"","",""
282,"J. Quinn","Characterisation and classification of benthic invertebrate communities in 88 new zealand rivers in relation to environmental factors",1990,"New Zealand Journal of Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025692616&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025692616&origin=inward",20,"2025-12-12 18:13:07","Article","10.1080/00288330.1990.9516432","0028-8330","https://api.elsevier.com/content/abstract/scopus_id/0025692616",24,3,387,409,282,8.06,282,1,35,"","",""
282,"J.L. Nessimian","Land use, habitat integrity, and aquatic insect assemblages in Central Amazonian streams",2008,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=53149138158&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=53149138158&origin=inward",21,"2025-12-12 18:13:07","Article","10.1007/s10750-008-9441-x","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/53149138158",614,1,117,131,282,16.59,282,1,17,"","",""
276,"B. Peterson","Biological responses of a tundra river to fertilization",1993,"Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027503716&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027503716&origin=inward",22,"2025-12-12 18:13:07","Article","10.2307/1940794","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0027503716",74,3,653,672,276,8.63,276,1,32,"","",""
276,"P.A. Jell","Invertebrates, mainly insects, from the freshwater, Lower Cretaceous, Koonwarra Fossil Bed (Korumburra Group), South Gippsland, Victoria ( Australia).",1986,"Memoirs Association of Australasian Palaeontologists","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022825283&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0022825283&origin=inward",23,"2025-12-12 18:13:07","Article","","","https://api.elsevier.com/content/abstract/scopus_id/0022825283",3,,111,205,276,7.08,276,1,39,"","",""
275,"J. WARD","Ecology of alpine streams",1994,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028591462&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0028591462&origin=inward",24,"2025-12-12 18:13:07","Article","10.1111/j.1365-2427.1994.tb01126.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/0028591462",32,2,277,294,275,8.87,275,1,31,"","",""
269,"L.E. Brown","Vulnerability of alpine stream biodiversity to shrinking glaciers and snowpacks",2007,"Global Change Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34247508321&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34247508321&origin=inward",25,"2025-12-12 18:13:07","Article","10.1111/j.1365-2486.2007.01341.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/34247508321",13,5,958,966,269,14.94,269,1,18,"","",""
262,"M.E. Power","Seasonal reassembly of a river food web: Floods, droughts, and impacts of fish",2008,"Ecological Monographs","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=63849310030&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=63849310030&origin=inward",26,"2025-12-12 18:13:07","Article","10.1890/06-0902.1","0012-9615","https://api.elsevier.com/content/abstract/scopus_id/63849310030",78,2,263,282,262,15.41,262,1,17,"","",""
255,"M. Azrina","Anthropogenic impacts on the distribution and biodiversity of benthic macroinvertebrates and water quality of the Langat River, Peninsular Malaysia",2006,"Ecotoxicology and Environmental Safety","","https://api.elsevier.com/content/article/eid/1-s2.0-S0147651305000850","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33744525958&origin=inward",27,"2025-12-12 18:13:07","Article","10.1016/j.ecoenv.2005.04.003","0147-6513","https://api.elsevier.com/content/abstract/scopus_id/33744525958",64,3,337,347,255,13.42,255,1,19,"","",""
250,"G. Lamberti","Stream periphyton and insect herbivores: an experimental study of grazing by a caddisfly population.",1983,"Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020896795&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0020896795&origin=inward",28,"2025-12-12 18:13:07","Article","10.2307/1937823","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0020896795",64,5,1124,1135,250,5.95,250,1,42,"","",""
248,"W. Gabriels","Multimetric Macroinvertebrate Index Flanders (MMIF) for biological assessment of rivers and lakes in Flanders (Belgium)",2010,"Limnologica","","https://api.elsevier.com/content/article/eid/1-s2.0-S0075951109000632","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77953360621&origin=inward",29,"2025-12-12 18:13:07","Article","10.1016/j.limno.2009.10.001","0075-9511","https://api.elsevier.com/content/abstract/scopus_id/77953360621",40,3,199,207,248,16.53,248,1,15,"","",""
247,"I. Petersen","Dispersal of adult aquatic insects in catchments of differing land use",2004,"Journal of Applied Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=5344250415&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=5344250415&origin=inward",30,"2025-12-12 18:13:07","Article","10.1111/j.0021-8901.2004.00942.x","0021-8901","https://api.elsevier.com/content/abstract/scopus_id/5344250415",41,5,934,950,247,11.76,247,1,21,"","",""
237,"M. Cantonati","Springs of the Alps - Sensitive ecosystems to environmental change: From biodiversity assessments to long-term studies",2006,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645874799&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645874799&origin=inward",31,"2025-12-12 18:13:07","Review","10.1007/s10750-005-1806-9","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/33645874799",562,1,59,96,237,12.47,237,1,19,"","",""
235,"N.P. Kristensen","The phylogeny of hexapod “orders”. A critical review of recent accounts",1975,"Journal of Zoological Systematics and Evolutionary Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349584520&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70349584520&origin=inward",32,"2025-12-12 18:13:07","Article","10.1111/j.1439-0469.1975.tb00226.x","0947-5745","https://api.elsevier.com/content/abstract/scopus_id/70349584520",13,1,1,44,235,4.70,235,1,50,"","",""
233,"J.B. Wallace","Biotic indices and stream ecosystem processes: Results from an experimental study",1996,"Ecological Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3042993519&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3042993519&origin=inward",33,"2025-12-12 18:13:07","Article","10.2307/2269560","1051-0761","https://api.elsevier.com/content/abstract/scopus_id/3042993519",6,1,140,151,233,8.03,233,1,29,"","",""
231,"H. Sarakinos","A synthesis of tissue-preservation effects on carbon and nitrogen stable isotope signatures",2002,"Canadian Journal of Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036210757&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036210757&origin=inward",34,"2025-12-12 18:13:07","Article","10.1139/z02-007","0008-4301","https://api.elsevier.com/content/abstract/scopus_id/0036210757",80,2,381,387,231,10.04,231,1,23,"","",""
229,"A.J. Boulton","Stability of an aquatic macroinvertebrate community in a multiyear hydrologic disturbance regime",1992,"Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027068939&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027068939&origin=inward",35,"2025-12-12 18:13:07","Article","10.2307/1941467","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0027068939",73,6,2192,2207,229,6.94,229,1,33,"","",""
228,"H.H. Birks","The development of the aquatic ecosystem at Krakenes Lake, western Norway, during the late-glacial and early-Holocene - A synthesis",2000,"Journal of Paleolimnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=18344406608&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=18344406608&origin=inward",36,"2025-12-12 18:13:07","Article","10.1023/A:1008079725596","0921-2728","https://api.elsevier.com/content/abstract/scopus_id/18344406608",23,1,91,114,228,9.12,228,1,25,"","",""
226,"E.J. Rosi-Marshall","Toxins in transgenic crop byproducts may affect headwater stream ecosystems",2007,"Proceedings of the National Academy of Sciences of the United States of America","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36049049518&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=36049049518&origin=inward",37,"2025-12-12 18:13:07","Article","10.1073/pnas.0707177104","0027-8424","https://api.elsevier.com/content/abstract/scopus_id/36049049518",104,41,16204,16208,226,12.56,226,1,18,"","",""
220,"S. Kohler","Predation risk and the foraging behavior of competing stream insects",1989,"Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024877048&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0024877048&origin=inward",38,"2025-12-12 18:13:07","Article","10.2307/1938114","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0024877048",70,6,1811,1825,220,6.11,220,1,36,"","",""
214,"R.W. Winner","Insect community structure as an index of heavy metal pollution in lotic ecosystems",1980,"Canadian Journal of Fisheries and Aquatic Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018962464&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0018962464&origin=inward",39,"2025-12-12 18:13:07","Article","10.1139/f80-081","0706-652X","https://api.elsevier.com/content/abstract/scopus_id/0018962464",37,4,647,655,214,4.76,214,1,45,"","",""
213,"J.R. McAuliffe","Competition for space, disturbance, and the structure of a benthic stream community.",1984,"Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021594953&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0021594953&origin=inward",40,"2025-12-12 18:13:07","Article","10.2307/1938063","0012-9658","https://api.elsevier.com/content/abstract/scopus_id/0021594953",65,3,894,908,213,5.20,213,1,41,"","",""
209,"N. Bonada","Benthic macroinvertebrate assemblages and macrohabitat connectivity in Mediterranean-climate streams of northern California",2006,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645664254&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645664254&origin=inward",41,"2025-12-12 18:13:07","Article","10.1899/0887-3593(2006)25[32:BMAAMC]2.0.CO;2","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/33645664254",25,1,32,43,209,11.00,209,1,19,"","",""
208,"S. Pauls","Phylogeography of the montane caddisfly Drusus discolor: Evidence for multiple refugia and periglacial survival",2006,"Molecular Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745051127&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745051127&origin=inward",42,"2025-12-12 18:13:07","Article","10.1111/j.1365-294X.2006.02916.x","0962-1083","https://api.elsevier.com/content/abstract/scopus_id/33745051127",15,8,2153,2169,208,10.95,208,1,19,"","",""
205,"N.P. Kristensen","Phylogeny of endopterygote insects, the most successful lineage of living organisms",1999,"European Journal of Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033403477&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033403477&origin=inward",43,"2025-12-12 18:13:07","Review","","1210-5759","https://api.elsevier.com/content/abstract/scopus_id/0033403477",96,3,237,253,205,7.88,205,1,26,"","",""
205,"L. Wang","Linkages between nutrients and assemblages of macroinvertebrates and fish in wadeable streams: Implication to nutrient criteria development",2007,"Environmental Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33845769985&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33845769985&origin=inward",44,"2025-12-12 18:13:07","Article","10.1007/s00267-006-0135-8","0364-152X","https://api.elsevier.com/content/abstract/scopus_id/33845769985",39,2,194,212,205,11.39,205,1,18,"","",""
203,"A. Lemly","Modification of benthic insect communities in polluted streams: combined effects of sedimentation and nutrient enrichment",1982,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51249185171&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51249185171&origin=inward",45,"2025-12-12 18:13:07","Article","10.1007/BF00007232","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/51249185171",87,3,229,245,203,4.72,203,1,43,"","",""
202,"I. Roessink","The neonicotinoid imidacloprid shows high chronic toxicity to mayfly nymphs",2013,"Environmental Toxicology and Chemistry","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876378893&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876378893&origin=inward",46,"2025-12-12 18:13:07","Article","10.1002/etc.2201","0730-7268","https://api.elsevier.com/content/abstract/scopus_id/84876378893",32,5,1096,1100,202,16.83,202,1,12,"","",""
201,"C. RICHARDS","Identification of predominant environmental factors structuring stream macroinvertebrate communities within a large agricultural catchment",1993,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027849084&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027849084&origin=inward",47,"2025-12-12 18:13:07","Article","10.1111/j.1365-2427.1993.tb00764.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/0027849084",29,2,285,294,201,6.28,201,1,32,"","",""
196,"L. Fore","Assessing the performance of volunteers in monitoring streams",2001,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035145506&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035145506&origin=inward",48,"2025-12-12 18:13:07","Article","10.1046/j.1365-2427.2001.00640.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/0035145506",46,1,109,123,196,8.17,196,1,24,"","",""
195,"F. Burdon","Habitat loss drives threshold response of benthic invertebrate communities to deposited sediment in agricultural streams",2013,"Ecological Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880173459&origin=inward",49,"2025-12-12 18:13:07","Article","10.1890/12-1190.1","1051-0761","https://api.elsevier.com/content/abstract/scopus_id/84880173459",23,5,1036,1047,195,16.25,195,1,12,"","",""
194,"J. Thorp","Isotopic analysis of three food web theories in constricted and floodplain regions of a large river",1998,"Oecologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032423041&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032423041&origin=inward",50,"2025-12-12 18:13:07","Article","10.1007/s004420050692","0029-8549","https://api.elsevier.com/content/abstract/scopus_id/0032423041",117,4,551,563,194,7.19,194,1,27,"","",""
187,"P. Nyström","Patterns in benthic food webs: A role for omnivorous crayfish?",1996,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030303522&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030303522&origin=inward",51,"2025-12-12 18:13:07","Article","10.1046/j.1365-2427.1996.d01-528.x","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/0030303522",36,3,631,646,187,6.45,187,1,29,"","",""
187,"J. Quinn","Magnitude of effects of substrate particle size, recent flooding, and catchment development on benthic invertebrates in 88 new zealand rivers",1990,"New Zealand Journal of Marine and Freshwater Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025623350&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025623350&origin=inward",52,"2025-12-12 18:13:07","Article","10.1080/00288330.1990.9516433","0028-8330","https://api.elsevier.com/content/abstract/scopus_id/0025623350",24,3,411,427,187,5.34,187,1,35,"","",""
186,"P. Von Der Ohe","Relative sensitivity distribution of aquatic invertebrates to organic and metal compounds",2004,"Environmental Toxicology and Chemistry","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347359297&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0347359297&origin=inward",53,"2025-12-12 18:13:07","Article","10.1897/02-577","0730-7268","https://api.elsevier.com/content/abstract/scopus_id/0347359297",23,1,150,156,186,8.86,186,1,21,"","",""
186,"T.W. Stewart","Benthic Macroinvertebrate Communities of Southwestern Lake Ontario Following Invasion of Dreissena",1994,"Journal of Great Lakes Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0380133094711643","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0028160006&origin=inward",54,"2025-12-12 18:13:07","Article","10.1016/S0380-1330(94)71164-3","0380-1330","https://api.elsevier.com/content/abstract/scopus_id/0028160006",20,2,479,493,186,6.00,186,1,31,"","",""
186,"K.M. Wantzen","Detritus processing by invertebrate shredders: A neotropical-temperate comparison",2006,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645665916&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645665916&origin=inward",55,"2025-12-12 18:13:07","Article","10.1899/0887-3593(2006)25[216:DPBISA]2.0.CO;2","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/33645665916",25,1,216,232,186,9.79,186,1,19,"","",""
