Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"S Long, Z Ying","A Cost-Sensitive Default Prediction Model Based on Optimal Combination of Indicators: A Case Study of A-Share SMEs",2023,"Journal of Systems &Management","xtglxb.sjtu.edu.cn","https://xtglxb.sjtu.edu.cn/EN/10.3969/j.issn.1005-2542.2023.03.011","https://scholar.google.com/scholar?cites=1720511085779590616&as_sdt=2005&sciodt=0,5&hl=en",276,"2026-04-12 17:22:08","","10.3969/j.issn.1005-2542.2023.03.011","",,,,,,1,0.33,1,2,3,"… It transforms the mayfly algorithm into a binary mayfly algorithm using a sigmoid function, which is introduced into the financial risk field to select the optimal indicator combination. Then, …","","https://scholar.google.com/scholar?q=related:2J0DhLd74BcJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
4,"OM Olaniyan, AT Olusesi, BA Omodunbi…","A Data Security Model for Mobile Ad Hoc Network Using Linear Function Mayfly Advanced Encryption Standard",2023,"Int J Emerg Technol …","researchgate.net","https://www.researchgate.net/profile/Ayobami-Olusesi/publication/368924206_A_Data_Security_Model_for_Mobile_Ad_Hoc_Network_Using_Linear_Function_Mayfly_Advanced_Encryption_Standard/links/6400fec057495059455a8adb/A-Data-Security-Model-for-Mobile-Ad-Hoc-Network-Using-Linear-Function-Mayfly-Advanced-Encryption-Standard.pdf","https://scholar.google.com/scholar?cites=6922567967497433820&as_sdt=2005&sciodt=0,5&hl=en",95,"2026-04-12 17:22:08","PDF","","",,,,,,4,1.33,1,4,3,"… where is the male mayfly velocity, is the position of the male mayfly, … that the male mayfly has ever visited, is the number of mayfly Assume is the current position for mayfly in the search …","https://www.researchgate.net/profile/Ayobami-Olusesi/publication/368924206_A_Data_Security_Model_for_Mobile_Ad_Hoc_Network_Using_Linear_Function_Mayfly_Advanced_Encryption_Standard/links/6400fec057495059455a8adb/A-Data-Security-Model-for-Mobile-Ad-Hoc-Network-Using-Linear-Function-Mayfly-Advanced-Encryption-Standard.pdf","https://scholar.google.com/scholar?q=related:3LIunOPmEWAJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
6,"Y Torres-Cambas, YS Megna, JC Salazar-Salina…","A database of freshwater macroinvertebrate occurrence records across Cuba",2023,"Scientific Data","nature.com","https://www.nature.com/articles/s41597-023-02088-0","https://scholar.google.com/scholar?cites=110030434770268723&as_sdt=2005&sciodt=0,5&hl=en",370,"2026-04-12 17:22:08","HTML","","",,,,,,6,2.00,2,4,3,"… For the remaining taxa groups, maps with all known occurrence points (Ephemeroptera 5 ) for each species, list of localities (Hemiptera 7 ) or more general revisions of the distribution in …","https://www.nature.com/articles/s41597-023-02088-0","https://scholar.google.com/scholar?q=related:M7L28hjohgEJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"SR Malathi, P Vijay Kumar","A high-performance low complex design and implementation of QRS detector using modified MaMeMi filter optimized with Mayfly optimization algorithm",2023,"Journal of Circuits, Systems and …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0218126623500561","https://scholar.google.com/scholar?cites=5236760764120910516&as_sdt=2005&sciodt=0,5&hl=en",72,"2026-04-12 17:22:08","","10.1142/S0218126623500561","",,,,,,7,2.33,4,2,3,"Electrocardiogram (ECG) is considered as the important diagnostic tests in medical field for detecting the cardiac anomalies. But, the ECG signals are polluted with numerous noise from …","","https://scholar.google.com/scholar?q=related:tEohXyu2rEgJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"AMA Zeyad, A Biradar","A hybrid text summarization approach using neural networks and metaheuristic algorithms",2023,"Int. J. Saf. Secur. Eng","researchgate.net","https://www.researchgate.net/profile/Arun-Biradar-3/publication/372770351_A_Hybrid_Text_Summarization_Approach_Using_Neural_Networks_and_Metaheuristic_Algorithms/links/6747e6f6a7fbc259f193c84b/A-Hybrid-Text-Summarization-Approach-Using-Neural-Networks-and-Metaheuristic-Algorithms.pdf","https://scholar.google.com/scholar?cites=12526506214863767985&as_sdt=2005&sciodt=0,5&hl=en",245,"2026-04-12 17:22:08","PDF","","",,,,,,7,2.33,4,2,3,"… the order Ephemeroptera, which provides for mayflies. These insects are known as ""mayflies"" … Before they are prepared to rise to the superficial as mature mayflies, immature mayflies …","https://www.researchgate.net/profile/Arun-Biradar-3/publication/372770351_A_Hybrid_Text_Summarization_Approach_Using_Neural_Networks_and_Metaheuristic_Algorithms/links/6747e6f6a7fbc259f193c84b/A-Hybrid-Text-Summarization-Approach-Using-Neural-Networks-and-Metaheuristic-Algorithms.pdf","https://scholar.google.com/scholar?q=related:sYmtvQgX160J:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"A Marino, F Mina, D Ricaldone, F Bona, I Conrado…","A little story about river pollution, predation, and leg regeneration in Serratella ignita (Poda, 1761) (Ephemeroptera: Ephemerellidae)",2023,"AquAtic …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01650424.2023.2211972","https://scholar.google.com/scholar?cites=16826402712921076449&as_sdt=2005&sciodt=0,5&hl=en",203,"2026-04-12 17:22:08","","10.1080/01650424.2023.2211972","",,,,,,1,0.33,0,6,3,"We found significantly different percentages of malformed nymphs in two contiguous populations of Serratella ignita (Poda, 1761 ) in a stream in the northwestern Italy. We suggest that …","https://iris.unito.it/bitstream/2318/1907596/1/Editor-2023-0004.R1-A-littel-story-about-river-pollution%20with%20responses%20SF.pdf","https://scholar.google.com/scholar?q=related:4XJUBx5kg-kJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
4,"M Mahmud, DC Lahti, B Habig","A longitudinal assessment of benthic macroinvertebrate diversity and water quality along the Bronx River",2023,"Northeastern Naturalist","BioOne","https://bioone.org/journals/northeastern-naturalist/volume-29/issue-4/045.029.0403/A-Longitudinal-Assessment-of-Benthic-Macroinvertebrate-Diversity-and-Water-Quality/10.1656/045.029.0403.short","https://scholar.google.com/scholar?cites=11797220474237147985&as_sdt=2005&sciodt=0,5&hl=en",443,"2026-04-12 17:22:08","","10.1656/045.029.0403.short","",,,,,,4,1.33,1,3,3,"… Moreover, no species were sampled from the order Ephemeroptera (mayflies) in 2020 despite being present in previous surveys. These results can be used to guide the management of …","https://www.qc.cuny.edu/academics/bio/wp-content/uploads/sites/117/2022/03/Mahmud21_MastersThesis-1.pdf","https://scholar.google.com/scholar?q=related:UdveV4QluKMJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
10,"EI Vera, MD Monferran, J Massaferro…","A Maastrichtian insect assemblage from Patagonia sheds light on arthropod diversity previous to the K/Pg event",2023,"Communications …","nature.com","https://www.nature.com/articles/s42003-023-05596-2","https://scholar.google.com/scholar?cites=7111640966931654822&as_sdt=2005&sciodt=0,5&hl=en",416,"2026-04-12 17:22:08","HTML","","",,,,,,10,3.33,3,4,3,"… The entomofauna currently recognized is composed by members of Chironomidae, Ephemeroptera, and Lepidoptera. Insect diversity may be greater, as suggested by the presence of …","https://www.nature.com/articles/s42003-023-05596-2","https://scholar.google.com/scholar?q=related:pqgTxMefsWIJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"STMC Pertoldi","A macroinvertebrate multi-metric index for Ethiopian highland streams",,"academia.edu","","https://www.academia.edu/download/96899302/s10750-019-04042-x20230106-1-9adf3h.pdf","",604,"2026-04-12 17:22:08","PDF","","",,,,,,0,0.00,0,1,,"… The selected core metrics were total family richness, Simpson index, percentage of Shredder (%Shredder) and EOT family richness (the richness of sensitive taxa of Ephemeroptera, …","https://www.academia.edu/download/96899302/s10750-019-04042-x20230106-1-9adf3h.pdf","https://scholar.google.com/scholar?q=related:S2CuBqc1EtoJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"Á LEVENTE, P ZOLTÁN","A MAGYARORSZÁGI NEUROPTEROIDEA FAUNA KUTATÁSÁNAK TÖRTÉNETE",,"researchgate.net","","https://www.researchgate.net/profile/Levente-Abraham/publication/374192114_A_magyarorszagi_Neuropteroidea_fauna_kutatasanak_tortenete_Neuropteroidea_Megaloptera_Raphidioptera_Neuroptera/links/6512d9744aa1fe047007e610/A-magyarorszagi-Neuropteroidea-fauna-kutatasanak-toertenete-Neuropteroidea-Megaloptera-Raphidioptera-Neuroptera.pdf","",997,"2026-04-12 17:22:08","PDF","","",,,,,,0,0.00,0,2,,"The authors survey the examinotisus of the Hungarian Neuropteroidea fauna in their paper until 1992. The activities of Hungarian research wor kers, the described species, and the …","https://www.researchgate.net/profile/Levente-Abraham/publication/374192114_A_magyarorszagi_Neuropteroidea_fauna_kutatasanak_tortenete_Neuropteroidea_Megaloptera_Raphidioptera_Neuroptera/links/6512d9744aa1fe047007e610/A-magyarorszagi-Neuropteroidea-fauna-kutatasanak-toertenete-Neuropteroidea-Megaloptera-Raphidioptera-Neuroptera.pdf","https://scholar.google.com/scholar?q=related:TT6A9L9osxgJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"T Suzuki, K Yano, S Okamoto…","A major flood caused by a typhoon did not affect the population genetic structure of a river mayfly metapopulation",2023,"… of the Royal …","royalsocietypublishing.org","https://royalsocietypublishing.org/rspb/article-abstract/290/1997/20230177/86639","https://scholar.google.com/scholar?cites=4180675435324484282&as_sdt=2005&sciodt=0,5&hl=en",121,"2026-04-12 17:22:08","","10.1098/rspb.2023.0177/1259369/rspb.2023.0177","",,,,,,1,0.33,0,4,3,"Floods affect the population structure of organisms that inhabit streams. In recent decades, the scale of floods has become larger due to climate change. Under these circumstances, on …","https://royalsocietypublishing.org/rspb/article-pdf/doi/10.1098/rspb.2023.0177/1259369/rspb.2023.0177.pdf","https://scholar.google.com/scholar?q=related:uqq3gyi-BDoJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
16,"X Zheng, C Zhang, B Zhang","A mayfly algorithm for cardinality constrained portfolio optimization",2023,"Expert Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417423011582","https://scholar.google.com/scholar?cites=6629996131852800538&as_sdt=2005&sciodt=0,5&hl=en",16,"2026-04-12 17:22:08","","","",,,,,,16,5.33,5,3,3,"Portfolio optimization is an essential issue in quantitative investing, which aims to find the best set of portfolios by allocating the proportion of assets. One of the most widely studied …","","https://scholar.google.com/scholar?q=related:GtJMzVp6AlwJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
6,"MA Balasubramani…","A mayfly optimisation method to predict load settlement of reinforced railway tracks on soft subgrade with multi-layer geogrid",2023,"International …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJHM.2023.130517","https://scholar.google.com/scholar?cites=2745153098811912503&as_sdt=2005&sciodt=0,5&hl=en",68,"2026-04-12 17:22:08","","10.1504/IJHM.2023.130517","",,,,,,6,2.00,3,2,3,"An essential consideration in constructing this retaining structure is the deterioration of geosynthetic reinforced soil (GRS) earth structures. However, artificial intelligence can solve …","","https://scholar.google.com/scholar?q=related:NzG_7DK-GCYJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
11,"FN Zghoul, H Alteehi, A Abuelrub","A mayfly-based approach for CMOS inverter design with symmetrical switching",2023,"Algorithms","mdpi.com","https://www.mdpi.com/1999-4893/16/5/237","https://scholar.google.com/scholar?cites=7642662803700163786&as_sdt=2005&sciodt=0,5&hl=en",30,"2026-04-12 17:22:08","HTML","","",,,,,,11,3.67,4,3,3,"… the male mayfly at time step t, and v i t+1 is the mayfly’s velocity. The male mayflies fly a few meters above the water’s surface and evolve at high speeds. The velocity of a male mayfly is …","https://www.mdpi.com/1999-4893/16/5/237","https://scholar.google.com/scholar?q=related:yqSj0FMxEGoJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
5,"W Xi, B Chang, S Lin, J Lin, P Li","A Multi-strategy Improved Mayfly Algorithm for UAV Path Planning",2023,"Electronics Optics &Control","","","https://scholar.google.com/scholar?cites=11543478868041442311&as_sdt=2005&sciodt=0,5&hl=en",287,"2026-04-12 17:22:08","CITATION","","",,,,,,5,1.67,1,5,3,"","","https://scholar.google.com/scholar?q=related:B6TW2d6sMqAJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"Z Wang, J Wang, D Li, D Zhu","A multi-strategy sparrow search algorithm with selective ensemble",2023,"Electronics","mdpi.com","https://www.mdpi.com/2079-9292/12/11/2505","https://scholar.google.com/scholar?cites=7270959563865214344&as_sdt=2005&sciodt=0,5&hl=en",855,"2026-04-12 17:22:08","HTML","","",,,,,,7,2.33,2,4,3,"… [24] proposed a mayfly sparrow search hybrid algorithm (MASSA). The idea of the Mayfly algorithm [44] was added to the optimization process of SSA, and circular chaotic mapping, …","https://www.mdpi.com/2079-9292/12/11/2505","https://scholar.google.com/scholar?q=related:iE1qPDOj52QJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"JRA Abejo, JH Jumawan","A Multifaceted Study of Wawa River, Esperanza, Agusan Del Sur, Philippines-Aquatic Macroinvertebrates, Water Quality, and Soil Particle Size Analysis",2023,"American Journal of Interdisciplinary …","academia.edu","https://www.academia.edu/download/125119999/1012.pdf","https://scholar.google.com/scholar?cites=15480872840344239532&as_sdt=2005&sciodt=0,5&hl=en",627,"2026-04-12 17:22:08","PDF","","",,,,,,3,1.00,2,2,3,"… of damselfly nymphs and mayfly nymphs, … Mayfly nymphs and Stonefly also show a higher abundance in the midstream and upstream areas compared to the downstream area. Mayflies …","https://www.academia.edu/download/125119999/1012.pdf","https://scholar.google.com/scholar?q=related:rP21vdMb19YJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"X Zheng, ZT Chen","A new genus and species of Australiphemeridae (Insecta: Ephemeroptera) in mid-Cretaceous Kachin amber of northern Myanmar",2023,"Cretaceous Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0195667123000137","https://scholar.google.com/scholar?cites=1224922910557654843&as_sdt=2005&sciodt=0,5&hl=en",136,"2026-04-12 17:22:08","","","",,,,,,3,1.00,2,2,3,"Australiphemeridae is an extinct family of mayfly with five Mesozoic genera discovered from Brazil, Siberia, New Jersey, and Myanmar. A new mayfly genus and species, …","http://insecta.bio.spbu.ru/z/pdf/ZhengChen2023-Crepotamanthus.pdf","https://scholar.google.com/scholar?q=related:O88GseXM_xAJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
5,"AP Storari, AH Staniczek, RJ Godunko","A new gondwanan mayfly family from the lower cretaceous crato formation, Brazil (Ephemeroptera: Siphlonuroidea: Astraeopteridae fam. nov.)",2023,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-023-36778-x","https://scholar.google.com/scholar?cites=420408521465664905&as_sdt=2005&sciodt=0,5&hl=en",31,"2026-04-12 17:22:08","HTML","","",,,,,,5,1.67,2,3,3,"… mayflies (Insecta, Ephemeroptera) are found most abundantly in these sedimentary limestones 3,4 . The dominant autochthonous part of the Crato mayfly … allochthonous mayfly groups …","https://www.nature.com/articles/s41598-023-36778-x","https://scholar.google.com/scholar?q=related:iRWCplKX1QUJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"ZT Chen, X Zheng","A new mayfly of Heptageniidae (Insecta: Ephemeroptera) in mid-Cretaceous Kachin amber, northern Myanmar",2023,"Cretaceous Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0195667123001908","https://scholar.google.com/scholar?cites=12446147465705335223&as_sdt=2005&sciodt=0,5&hl=en",92,"2026-04-12 17:22:08","","","",,,,,,3,1.00,2,2,3,"Heptageniidae (Ephemeroptera) is found in various biogeographical realms such as the Holarctic, Afrotropical, and Oriental regions, and is considered to be relatively species-rich. …","","https://scholar.google.com/scholar?q=related:t6l-cy2ZuawJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
8,"S Guo, W Ma, Y Tang, L Chen, Y Wang, Y Cui…","A new method for examining the co-occurrence network of fossil assemblages",2023,"Communications …","nature.com","https://www.nature.com/articles/s42003-023-05417-6","https://scholar.google.com/scholar?cites=4891828739926604090&as_sdt=2005&sciodt=0,5&hl=en",617,"2026-04-12 17:22:08","HTML","","",,,,,,8,2.67,1,7,3,"… , the abundance of mayflies and water boatmen gradually increases. Mayfly larvae use gills for … Based on the depths of water bodies where analogous extant mayfly naiads inhabit, the …","https://www.nature.com/articles/s42003-023-05417-6","https://scholar.google.com/scholar?q=related:OjlfKVJE40MJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"K Wang, Q Yang, C Zhou","A new Neoleptophlebia Kluge, 1997 species from eastern China (Ephemeroptera: Leptophlebiidae)",2023,"Zootaxa","biotaxa.org","https://www.biotaxa.org/Zootaxa/article/view/zootaxa.5343.4.5","",162,"2026-04-12 17:22:08","","","",,,,,,0,0.00,0,3,3,"The genus Neoleptophlebia Kluge, 1997 includes five Asian species. Three of them were reported from northeastern Asia and two were found from Chinese Taiwan Island, leaving a …","https://www.biotaxa.org/Zootaxa/article/view/zootaxa.5343.4.5/78242","https://scholar.google.com/scholar?q=related:1T9qthIKRSYJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
9,"S Jiang, J Song, X Zhang, X Cheng, X Wang","A new pterosaur from the early stage of the Jehol biota in China, with a study on the relative thickness of bone walls",2023,"Heliyon","cell.com","https://www.cell.com/heliyon/fulltext/S2405-8440(23)09578-6","https://scholar.google.com/scholar?cites=2458301443333326327&as_sdt=2005&sciodt=0,5&hl=en",962,"2026-04-12 17:22:08","HTML","","",,,,,,9,3.00,2,5,3,"… Violet, green, and orange arrows indicate associated conchostracans, mayfly larvae, and a fish fin respectively on the same surface. B, line drawings of the whole skeleton. C, close-up …","https://www.cell.com/heliyon/fulltext/S2405-8440(23)09578-6","https://scholar.google.com/scholar?q=related:94W2WCOkHSIJ:scholar.google.com/&scioq=ephemeroptera%7Cmayfly%7Cmayflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
