Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"BLS Carvalho","A fauna de Trichoptera Kirby, 1813 (Insecta) no Parque Estadual do Lajeado, Tocantins, Brasil",2023,"","Entomologia","","",274,"2026-01-04 09:49:12","CITATION","","","",,,,,0,0.00,0,1,3,"","","https://scholar.google.com/scholar?q=related:3W2T5MDWH0YJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"STMC Pertoldi","A macroinvertebrate multi-metric index for Ethiopian highland streams",,"academia.edu","","https://www.academia.edu/download/96899302/s10750-019-04042-x20230106-1-9adf3h.pdf","",425,"2026-01-04 09:49:12","PDF","","","",,,,,0,0.00,0,1,,"… were total family richness, Simpson index, percentage of Shredder (%Shredder) and EOT family richness (the richness of sensitive taxa of Ephemeroptera, Odonata and Trichoptera). …","https://www.academia.edu/download/96899302/s10750-019-04042-x20230106-1-9adf3h.pdf","https://scholar.google.com/scholar?q=related:S2CuBqc1EtoJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"EC Tromer, JR Walters, CM Lake, RS Hawley","A molecular cell biology toolkit for the study of meiosis in the silkworm Bombyx mori",2023,"","researchgate.net","https://www.researchgate.net/profile/Fengli-Guo/publication/393959074_G3-2023pdf/data/688141ee4eccfb3f29c47d8f/G3-2023.pdf","",567,"2026-01-04 09:49:12","PDF","","","",,,,,0,0.00,0,4,3,"Meiosis is usually described as 4 essential and sequential processes:(1) homolog pairing;(2) synapsis, mediated by the synaptonemal complex;(3) crossing over; and (4) segregation. …","https://www.researchgate.net/profile/Fengli-Guo/publication/393959074_G3-2023pdf/data/688141ee4eccfb3f29c47d8f/G3-2023.pdf","https://scholar.google.com/scholar?q=related:_5B8pAWdVVcJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"JRA Abejo, JH Jumawan","A Multifaceted Study of Wawa River, Esperanza, Agusan Del Sur, Philippines-Aquatic Macroinvertebrates, Water Quality, and Soil Particle Size Analysis",2023,"American Journal of Interdisciplinary …","academia.edu","https://www.academia.edu/download/109734233/1012.pdf","https://scholar.google.com/scholar?cites=15480872840344239532&as_sdt=2005&sciodt=0,5&hl=en",624,"2026-01-04 09:49:12","PDF","","","",,,,,3,1.00,2,2,3,"… Most insect larvae and nymphs like the mayfly larva, damselfly nymph, caddisfly and beetle scrape and feed on algae and plants. Water strider and scorpion/bug collect food and …","https://www.academia.edu/download/109734233/1012.pdf","https://scholar.google.com/scholar?q=related:rP21vdMb19YJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"ID Sukatsheva, ND Sinitshenkova","A new caddisfly species Kamopanorpa aristovi sp. nov. of the family Microptysmatidae (Insecta, Trichoptera) from the Middle Permian of Udmurtya, Russia",2023,"Palaeoentomology","mapress.com","https://www.mapress.com/pe/article/view/49052","",136,"2026-01-04 09:49:12","","","","",,,,,0,0.00,0,2,3,"The family Microptysmatidae O. Martynova, 1958 is fairly widespread in the Permian of Eurasia. The oldest representatives of the family are known from the Sakmarian deposits of the …","","https://scholar.google.com/scholar?q=related:h-v5eIo0gP0J:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
5,"S Guo, W Ma, Y Tang, L Chen, Y Wang, Y Cui, ...","A new method for examining the co-occurrence network of fossil assemblages",2023,"Communications …","nature.com","https://www.nature.com/articles/s42003-023-05417-6","https://scholar.google.com/scholar?cites=4891828739926604090&as_sdt=2005&sciodt=0,5&hl=en",639,"2026-01-04 09:49:12","HTML","","","",,,,,5,1.67,1,7,3,"Currently, studies of ancient faunal community networks have been based mostly on uniformitarian and functional morphological evidence. As an important source of data, taphonomic …","https://www.nature.com/articles/s42003-023-05417-6","https://scholar.google.com/scholar?q=related:OjlfKVJE40MJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
4,"P Bonfá Neto, FF Salles","A new species of Nectopsyche Müller, 1879 (Trichoptera: Leptoceridae) and notes on the adults of Nectopsyche splendida ()",2023,"Revista Brasileira de Entomologia","SciELO Brasil","https://www.scielo.br/j/rbent/a/RyrRxyc5Bxyx4hP6ytp6znC/?format=html&lang=en","https://scholar.google.com/scholar?cites=7934993769705632869&as_sdt=2005&sciodt=0,5&hl=en",96,"2026-01-04 09:49:12","HTML","","","",,,,,4,1.33,2,2,3,"The male and female of a new species in the long-horned caddisfly genus Nectopsyche Müller, 1879 are described from southeastern Brazil. The new species has male genitalia …","https://www.scielo.br/j/rbent/a/RyrRxyc5Bxyx4hP6ytp6znC/?format=html&lang=en","https://scholar.google.com/scholar?q=related:ZfQ9ysrCHm4J:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"PB Neto, FF Salles","A new species of Nectopsyche Müller, 1879 (Trichoptera: Leptoceridae) and notes on the adults of Nectopsyche splendida ()",2023,"Revista Brasileira de Entomologia","","","",201,"2026-01-04 09:49:12","CITATION","","","",,,,,0,0.00,0,2,3,"","","https://scholar.google.com/scholar?q=related:OQUBx6OJxgYJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"H Ibrahimi, H Mohammadi, E Ghaderi, E Karimian","A new species of the genus Hydropsyche Pictet, 1834 (Trichoptera: Hydropsychidae) from Kurdistan Province, Iran",2023,"Aquatic Insects","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01650424.2022.2056202","https://scholar.google.com/scholar?cites=14424697976133625102&as_sdt=2005&sciodt=0,5&hl=en",92,"2026-01-04 09:49:12","","10.1080/01650424.2022.2056202","","",,,,,7,2.33,2,4,3,"The caddisfly fauna of the Kurdistan Province in Iran is poorly known, with only a few reported species until now. In this paper, we describe a new species, Hydropsyche kurdistanica …","https://www.researchgate.net/profile/Habibollah-Mohammadi/publication/360355177_A_new_species_of_the_genus_Hydropsyche_Pictet_1834_Trichoptera_Hydropsychidae_from_Kurdistan_Province_Iran/links/65d5a874e7670d36abcacfb3/A-new-species-of-the-genus-Hydropsyche-Pictet-1834-Trichoptera-Hydropsychidae-from-Kurdistan-Province-Iran.pdf","https://scholar.google.com/scholar?q=related:DqW9S2LSLsgJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
12,"PE Chetverikov, C Craemer, VD Gankevich, ...","A New Webbing Aberoptus Species from South Africa Provides Insight in Silk Production in Gall Mites (Eriophyoidea)",2023,"Diversity","mdpi.com","https://www.mdpi.com/1424-2818/15/2/151","https://scholar.google.com/scholar?cites=11565756152524222968&as_sdt=2005&sciodt=0,5&hl=en",855,"2026-01-04 09:49:12","HTML","","","",,,,,12,4.00,3,4,3,"… The latter is present in larvae of butterflies, moths, caddisflies, fleas, and various hymenopterans and dipterans; in adult females of booklice (Psocoptera) and some wasps (Hymenoptera…","https://www.mdpi.com/1424-2818/15/2/151","https://scholar.google.com/scholar?q=related:-LH-VfHRgaAJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"AM Rahim, S Ab Hamid","A Note on Diversity of Aquatic Insects in Rivers of Royal Belum State Park, Perak",2023,"Journal of Tropical Resources and …","journal.umk.edu.my","http://journal.umk.edu.my/index.php/jtrss/article/view/1099","https://scholar.google.com/scholar?cites=5293211682825161288&as_sdt=2005&sciodt=0,5&hl=en",206,"2026-01-04 09:49:12","","","","",,,,,2,0.67,1,2,3,"… , Trichoptera; EPT) in Sungai Papan was significant consisting of 15 genera, with Ephemeroptera and Trichoptera being the … and Trichoptera with both having 10 genera. In the Odonata …","http://journal.umk.edu.my/index.php/jtrss/article/download/1099/696","https://scholar.google.com/scholar?q=related:SMq9G_tDdUkJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"DE Bowles","A remarkable range extension for the microcaddisfly Ochrotrichia capitana Ross (Trichoptera: Hydroptilidae)",2023,"Proceedings of the Entomological Society of …","BioOne","https://bioone.org/journals/proceedings-of-the-entomological-society-of-washington/volume-124/issue-4/0013-8797.124.4.877/A-Remarkable-Range-Extension-for-the-Microcaddisfly-iOchrotrichia-capitana-i/10.4289/0013-8797.124.4.877.short","https://scholar.google.com/scholar?cites=13811465406470118820&as_sdt=2005&sciodt=0,5&hl=en",76,"2026-01-04 09:49:12","","10.4289/0013-8797.124.4.877.short","","",,,,,1,0.33,1,1,3,"Recent collections of adult caddisflies from the Ozarks Physiographic Region of Arkansas yielded several specimens of Ochrotrichia (Hydroptilidae) that were initially thought to be an …","https://www.researchgate.net/profile/David-Bowles-8/publication/372382968_A_Remarkable_Range_Extension_for_the_Microcaddisfly_Ochrotrichia_capitana_Ross_Trichoptera_Hydroptilidae/links/64b5766bc41fb852dd7d8328/A-Remarkable-Range-Extension-for-the-Microcaddisfly-Ochrotrichia-capitana-Ross-Trichoptera-Hydroptilidae.pdf","https://scholar.google.com/scholar?q=related:pF0_ZJwurL8J:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
33,"G Ndatimana, D Nantege, FO Arimoro","A review of the application of the macroinvertebrate-based multimetric indices (MMIs) for water quality monitoring in lakes",2023,"Environmental Science and …","Springer","https://link.springer.com/article/10.1007/s11356-023-27559-0","https://scholar.google.com/scholar?cites=12332797313163767920&as_sdt=2005&sciodt=0,5&hl=en",663,"2026-01-04 09:49:12","","10.1007/s11356-023-27559-0","","",,,,,33,11.00,11,3,3,"The increasing stress on lake ecosystems is affecting their functioning such as providing goods and services to inhabiting organisms and riparian communities. Monitoring of water …","https://www.researchgate.net/profile/Gilbert-Ndatimana/publication/370895788_A_review_of_the_application_of_the_macroinvertebrate-based_multimetric_indices_MMIs_for_water_quality_monitoring_in_lakes/links/66222e3566ba7e2359e8ebc2/A-review-of-the-application-of-the-macroinvertebrate-based-multimetric-indices-MMIs-for-water-quality-monitoring-in-lakes.pdf","https://scholar.google.com/scholar?q=related:cLAEetDlJqsJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"ID Sukatsheva, ND Sinitshenkova","A review of the Triassic caddisflies with a description of new species from the Middle–Upper Triassic of Kyrgyzstan",2023,"Paleontological Journal","Springer","https://link.springer.com/article/10.1134/S0031030123010136","https://scholar.google.com/scholar?cites=10286721095246640844&as_sdt=2005&sciodt=0,5&hl=en",68,"2026-01-04 09:49:12","","10.1134/S0031030123010136","","",,,,,3,1.00,2,2,3,"A review of all Triassic caddisflies is compiled, and their stratigraphic and geographical distribution is discussed. New caddisfly species of the families Cladochoristidae: Cladochorista …","","https://scholar.google.com/scholar?q=related:zHaxsVXGwY4J:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"PV Lindeman, W Selman, ...","A Sawback is a Sawback is a Sawback: Diet and Habitat-Related Variation in Body Size of the Turtle Graptemys oculifera Show It Is an Ecological Analogue of Its Two …",2023,"… and Biology: Celebrating …","meridian.allenpress.com","https://meridian.allenpress.com/ccb/article/22/2/156/498443","https://scholar.google.com/scholar?cites=17532055938132892231&as_sdt=2005&sciodt=0,5&hl=en",851,"2026-01-04 09:49:12","","","","",,,,,3,1.00,1,3,3,"… Insects were generally too fragmented to identify and separate, except for caddisfly larvae, due to their cases. When prey taxa in individual fecal samples displaced <0.1 ml of volume, …","","https://scholar.google.com/scholar?q=related:R1qwpvxfTvMJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"RSB da Silva, WL Lázaro, ...","A Scientometric Analysis of the Use Indices for Water Quality Biomonitoring",2023,"… Journal of Social …","revistas.unievangelica.edu.br","https://revistas.unievangelica.edu.br/index.php/fronteiras/article/view/6450","https://scholar.google.com/scholar?cites=10860989166492466485&as_sdt=2005&sciodt=0,5&hl=en",522,"2026-01-04 09:49:12","HTML","","","",,,,,1,0.33,0,3,3,"… Os resultados mostraram que o índice EPT (Ephemeroptera, Plecoptera e Trichoptera) foi o mais utilizado entre todas as bases investigadas (20%) e entre os periódicos, obteve-se o …","https://revistas.unievangelica.edu.br/index.php/fronteiras/article/view/6450","https://scholar.google.com/scholar?q=related:NT0mWhr8uZYJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"A ABEDI, H RAHMANI, S HAGHPARAST, ...","A seasonal survey on feeding diet, breadth and feeding niche overlap of the native brown trout (Salmo trutta) and the exotic rainbow trout (Oncorhynchus mykiss) in …",2023,"Iranian Journal of …","ijichthyol.org","http://ijichthyol.org/index.php/iji/article/view/957","https://scholar.google.com/scholar?cites=8552573593495285274&as_sdt=2005&sciodt=0,5&hl=en",402,"2026-01-04 09:49:12","","","","",,,,,2,0.67,1,4,3,"… In this research, Ephemeroptera, Trichoptera, Chironomids and Amphipoda were discovered at all sampling seasons in both trout guts as reported by other previous works, which …","http://ijichthyol.org/index.php/iji/article/download/957/636","https://scholar.google.com/scholar?q=related:Gi6sq17YsHYJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"LS Kravtsova, TE Peretolchina, TI Triboy, ...","A study of macroinvertebrate communities in Bolshiye Koty Bay of Lake Baikal using DNA metabarcoding",2023,"Vavilov Journal of …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC10782034/","https://scholar.google.com/scholar?cites=7176767015631740695&as_sdt=2005&sciodt=0,5&hl=en",852,"2026-01-04 09:49:12","HTML","","","",,,,,1,0.33,0,4,3,"… , Oligochaeta, Isopoda, Amphipoda, Trichoptera, Chironomidae, Bivalvia, Gastropoda) found in … gregarius community include the caddisflies Baicalina thamastoides Mart., chironomids …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10782034/","https://scholar.google.com/scholar?q=related:F194mpP_mGMJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"T Öntürk","A STUDY ON THE DETERMINATION OF MACRO-ZOOBENTHIC GROUPS AT THE FAMILY LEVEL OF ÇATÖREN DAM (ESKİŞEHİR)",,"INTERNATIONAL JOURNAL OF APPLIED BIOLOGY …","jag.journalagent.com","https://jag.journalagent.com/z4/download_fulltext.asp?pdir=ijabes&plng=tur&un=IJABES-46320","",342,"2026-01-04 09:49:12","PDF","","","",,,,,0,0.00,0,1,,"Benthic mud samples were taken with a hand scoop along the coastline surrounding Çatoren Dam. As a result of the examination of the mud samples, Annelida, Gammaridae, …","https://jag.journalagent.com/z4/download_fulltext.asp?pdir=ijabes&plng=tur&un=IJABES-46320","https://scholar.google.com/scholar?q=related:giBIb-mD54MJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
25,"S Kolbenschlag, V Gerstle, J Eberhardt, ...","A temporal perspective on aquatic subsidy: Bti affects emergence of Chironomidae",2023,"Ecotoxicology and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0147651323000076","https://scholar.google.com/scholar?cites=16996278149334082085&as_sdt=2005&sciodt=0,5&hl=en",417,"2026-01-04 09:49:12","HTML","","","",,,,,25,8.33,6,4,3,"Emerging aquatic insects serve as one link between aquatic and adjacent riparian food webs via the flux of energy and nutrients. These insects provide high-quality subsidy to terrestrial …","https://www.sciencedirect.com/science/article/pii/S0147651323000076","https://scholar.google.com/scholar?q=related:JaLKOu3o3usJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
7,"S Ramniwas, PK Tyagi, A Sharma, G Kumar","Abiotic stress and physiological adaptive strategies of insects",2023,"Frontiers in Physiology","frontiersin.org","https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2023.1210052/full","https://scholar.google.com/scholar?cites=14809369789061243777&as_sdt=2005&sciodt=0,5&hl=en",935,"2026-01-04 09:49:12","HTML","10.3389/fphys.2023.1210052","","",,,,,7,2.33,2,4,3,"… King and Stillman conducted a study on larval caddisflies (Dicosmoecus gilvipes) from three different eco-regions (mountain, valley, and coast) and exposed them to current and future …","https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2023.1210052/full","https://scholar.google.com/scholar?q=related:gaNlGFxzhc0J:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
38,"KE Powell, TH Oliver, T Johns, ...","Abundance trends for river macroinvertebrates vary across taxa, trophic group and river typology",2023,"Global Change …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.16549","https://scholar.google.com/scholar?cites=7260389427215899054&as_sdt=2005&sciodt=0,5&hl=en",400,"2026-01-04 09:49:12","","10.1111/gcb.16549","","",,,,,38,12.67,10,4,3,"… ), whose diet is largely made up of Trichoptera. Identifying long-term declines in the abundance … of increasing families within Coleoptera, Trichoptera and Plecoptera, while carnivorous …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/gcb.16549","https://scholar.google.com/scholar?q=related:rpk0hLcVwmQJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"A Rousseve","Abundance, Biodiversity, and Community Structure Monitoring of Freshwater and Estuarine Communities in Hālawa Stream, O 'ahu, Hawai 'i",2023,"","scholarspace.manoa.hawaii.edu","https://scholarspace.manoa.hawaii.edu/items/2a54e668-b9b1-4237-ba5b-711bef973b2c","",531,"2026-01-04 09:49:12","","","","",,,,,0,0.00,0,1,3,"… and Eleotris sandwicensis – Gobiiformes) are well adapted and highly specialized to Hawaiian streams, there are many introduced species (Cheumatopsyche pettiti – Trichoptera and …","https://scholarspace.manoa.hawaii.edu/bitstreams/fa1bc957-1325-4c49-abfc-f31ae3236ba3/download","https://scholar.google.com/scholar?q=related:DccwckDri3oJ:scholar.google.com/&scioq=trichoptera%7Ccaddisfly%7Ccaddisflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
