Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"S Khan, M Bibi, B Akbar, N Ahmad, W Ahmad…","A Faunistic Survey of Dragonfly Species (Anisoptera; Odonata) in Babuzai, Including New Records for the Swat District, Pakistan",2023,"Entomology …","esvpub.com","https://esvpub.com/storage/files/article/4fff71ff-7864-4db4-bde1-e5333a711ab9-b98hijX8Nj3P6j1E/ezNeNCpjhVCPTcC.pdf","https://scholar.google.com/scholar?cites=4960146180303055792&as_sdt=2005&sciodt=0,5&hl=en",436,"2026-04-12 18:56:36","PDF","","",,,,,,1,0.33,0,6,3,"… This study aims to fill this research gap by documenting the dragonfly … of dragonfly diversity in Babuzai, Swat, conducted between April 2021 and July 2022. A total of eighteen dragonfly …","https://esvpub.com/storage/files/article/4fff71ff-7864-4db4-bde1-e5333a711ab9-b98hijX8Nj3P6j1E/ezNeNCpjhVCPTcC.pdf","https://scholar.google.com/scholar?q=related:sGv5xqv61UQJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"SR Mary, RM Prasad, R Suguna","A feature selection using improved dragonfly algorithm with support vector machine for breast cancer prediction",2023,"Computer Methods in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21681163.2023.2212086","https://scholar.google.com/scholar?cites=914562569245961497&as_sdt=2005&sciodt=0,5&hl=en",242,"2026-04-12 18:56:36","","10.1080/21681163.2023.2212086","",,,,,,2,0.67,1,3,3,"Breast cancer is the most common cancer-related death in women, accounting for 16% of all cancer-related fatalities globally. Breast cancer is fatal in just half of all cases. Radiologists …","","https://scholar.google.com/scholar?q=related:GS3GqM8tsQwJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"M Rocha-Ortega, XJ Sánchez-Rivero, P Rodríguez…","A functional diversity approach indicates that dragonflies and damselflies are a resilient insect order to land use change",2023,"","assets-eu.researchsquare.com","https://assets-eu.researchsquare.com/files/rs-3406060/v1/024b3402-a6d7-4725-9201-4516cece3612.pdf","https://scholar.google.com/scholar?cites=9190391781136617368&as_sdt=2005&sciodt=0,5&hl=en",324,"2026-04-12 18:56:36","PDF","","",,,,,,1,0.33,0,4,3,"Functional diversity is one sound approach to understand how communities respond and structure themselves in the face of anthropogenic disturbance. We here used historical …","https://assets-eu.researchsquare.com/files/rs-3406060/v1/024b3402-a6d7-4725-9201-4516cece3612.pdf","https://scholar.google.com/scholar?q=related:mE9R1aHUin8J:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
8,"T Kassanuk, K Phasinam","A hybrid binary bird swarm optimization (BSO) and dragonfly algorithm (DA) for VM allocation and load balancing in Cloud",2023,"International Journal of Cloud …","igi-global.com","https://www.igi-global.com/article/a-hybrid-binary-bird-swarm-optimization-bso-and-dragonfly-algorithm-da-for-vm-allocation-and-load-balancing-in-cloud/318698","https://scholar.google.com/scholar?cites=11951506055730396667&as_sdt=2005&sciodt=0,5&hl=en",191,"2026-04-12 18:56:36","HTML","","",,,,,,8,2.67,4,2,3,"The cloud platform is becoming one of the fastest-rising environments in human activities, connecting the whole world in the upcoming decades. The three crucial aspects of cloud …","https://www.igi-global.com/article/a-hybrid-binary-bird-swarm-optimization-bso-and-dragonfly-algorithm-da-for-vm-allocation-and-load-balancing-in-cloud/318698","https://scholar.google.com/scholar?q=related:-329lm9H3KUJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
12,"Y Chen, B Gao, T Lu, H Li, Y Wu, D Zhang, X Liao","A hybrid binary dragonfly algorithm with an adaptive directed differential operator for feature selection",2023,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/15/16/3980","https://scholar.google.com/scholar?cites=11587234533544622958&as_sdt=2005&sciodt=0,5&hl=en",59,"2026-04-12 18:56:36","HTML","","",,,,,,12,4.00,2,7,3,"… Dragonfly algorithms have a powerful search capability that … , we propose an improved dragonfly algorithm combined with … updating mechanism where the dragonfly step size decreases …","https://www.mdpi.com/2072-4292/15/16/3980","https://scholar.google.com/scholar?q=related:bvsQnWogzqAJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
15,"M Marinaki, A Taxidou, Y Marinakis","A hybrid Dragonfly algorithm for the vehicle routing problem with stochastic demands",2023,"Intelligent Systems with Applications","Elsevier","https://www.sciencedirect.com/science/article/pii/S2667305323000509","https://scholar.google.com/scholar?cites=5205763936266866381&as_sdt=2005&sciodt=0,5&hl=en",40,"2026-04-12 18:56:36","HTML","","",,,,,,15,5.00,5,3,3,"… One of them is the Dragonfly Algorithm that has been proved very efficient in the problems … In this paper, a new hybridized version of the Dragonfly Algorithm with the Combinatorial …","https://www.sciencedirect.com/science/article/pii/S2667305323000509","https://scholar.google.com/scholar?q=related:zc65_beWPkgJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
11,"J Zhao, D Zhang, Q He, L Li","A hybrid-strategy-improved dragonfly algorithm for the parameter identification of an SDM",2023,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/15/15/11791","https://scholar.google.com/scholar?cites=16489429187427920896&as_sdt=2005&sciodt=0,5&hl=en",26,"2026-04-12 18:56:36","HTML","","",,,,,,11,3.67,3,4,3,"… In this paper, a hybrid-strategy-improved dragonfly algorithm (HIDA) is proposed to meet the … individual dragonflies and aids in increasing the population diversity. Individual dragonflies …","https://www.mdpi.com/2071-1050/15/15/11791","https://scholar.google.com/scholar?q=related:AGyZMXs41uQJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
30,"TS Priyadarshana, EM Slade","A meta‐analysis reveals that dragonflies and damselflies can provide effective biological control of mosquitoes",2023,"Journal of Animal Ecology","Wiley Online Library","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1365-2656.13965","https://scholar.google.com/scholar?cites=266612105139708662&as_sdt=2005&sciodt=0,5&hl=en",2,"2026-04-12 18:56:36","","10.1111/1365-2656.13965","",,,,,,30,10.00,15,2,3,"… by a single individual dragonfly/damselfly naiad on these mosquito … dragonflies/damselflies for mosquito control. We also built an interaction network for predator-dragonflies/damselflies …","https://besjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1365-2656.13965","https://scholar.google.com/scholar?q=related:9uKrC0wyswMJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
6,"A Nelli, R Jogdand","A Min-Max Workload Scheduling Technique Using Soft-Computing Approach in Multi-Cloud Platform.",2023,"International Journal of Intelligent Engineering & …","inass.org","https://inass.org/wp-content/uploads/2023/03/2023083110-2.pdf","https://scholar.google.com/scholar?cites=914038042186626807&as_sdt=2005&sciodt=0,5&hl=en",750,"2026-04-12 18:56:36","PDF","","",,,,,,6,2.00,3,2,3,"… objective function using dragonfly soft computing approach. … SLA violation using dragonfly soft computing approach. The … workload-scheduling adaptive-dragonfly algorithm (WS-ADA), …","https://inass.org/wp-content/uploads/2023/03/2023083110-2.pdf","https://scholar.google.com/scholar?q=related:9za6r8FQrwwJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"R Mishra","A Miniscule and Self-Adaptive Autoregressive Dragonfly Optimization for Secrecy Conserved Data Publication in Mobile Cloud Computing",2023,"SN Computer Science","Springer","https://link.springer.com/article/10.1007/s42979-023-02231-z","",384,"2026-04-12 18:56:36","","10.1007/s42979-023-02231-z","",,,,,,0,0.00,0,1,3,"An intelligent system that improves the mobile apps that users may access from their mobile devices for a variety of tasks, Mobile Cloud Computing (MCC) is on the rise. The MCC …","","https://scholar.google.com/scholar?q=related:jiXx13I8CxYJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
9,"SJ Pratha, V Asanambigai…","A modified whale‐dragonfly algorithm and self‐adaptive cuckoo search‐based clustering strategy for augmenting network lifetime in wireless sensor networks",2023,"International Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.5482","https://scholar.google.com/scholar?cites=8109208105079970190&as_sdt=2005&sciodt=0,5&hl=en",161,"2026-04-12 18:56:36","","10.1002/dac.5482","",,,,,,9,3.00,3,3,3,"… In IDFOA, the population of dragonfly population is partitioned into … of dragonfly mimics the exploration and exploitation of IDFOA. In this context, the positioning movement of dragonfly …","","https://scholar.google.com/scholar?q=related:jpkCoc6xiXAJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"L Boudet, A Nel, D Huang","A new basal hawker dragonfly from the earliest Late Jurassic of Daohugou, northeastern China (Odonata: Anisoptera: Mesuropetalidae)",2023,"Historical Biology","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/08912963.2022.2086804","https://scholar.google.com/scholar?cites=16728529273230908232&as_sdt=2005&sciodt=0,5&hl=en",222,"2026-04-12 18:56:36","","10.1080/08912963.2022.2086804","",,,,,,3,1.00,1,3,3,"Sinomesuropetala daohugensis gen. nov. et sp. nov., first accurate Chinese representative of the Mesozoic family Mesuropetalidae, is described from the Haifanggou Formation near …","","https://scholar.google.com/scholar?q=related:SNumEb6sJ-gJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"F Tian, D Zheng, A Nel, Y Ye, T Mei…","A new campterophlebiid damsel-dragonfly (Odonata: Isophlebioidea) from the Middle Jurassic Yanan Formation of Yulin City, Shaanxi Province, NW China",2023,"Comptes Rendus …","sciencepress.mnhn.fr","https://sciencepress.mnhn.fr/en/periodiques/comptes-rendus-palevol/22/23","https://scholar.google.com/scholar?cites=1967280377297811244&as_sdt=2005&sciodt=0,5&hl=en",205,"2026-04-12 18:56:36","","","",,,,,,3,1.00,1,6,3,"… of Odonata Fabricius, 1793, especially hosting a high diversification in northern China. The Chinese campterophlebiid damsel-dragonflies … The new damsel-dragonfly comes from a new …","","https://scholar.google.com/scholar?q=related:LLdufhQvTRsJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
2,"A Nel, GJ Palazzo, A Aase","A new damselfly from the Lower Eocene Green River Formation (Odonata: Dysagrionidae). Palaeoentomology, 6 (4), 336–339",2023,"","","","https://scholar.google.com/scholar?cites=4401831517205173783&as_sdt=2005&sciodt=0,5&hl=en",737,"2026-04-12 18:56:36","CITATION","","",,,,,,2,0.67,1,3,3,"","","https://scholar.google.com/scholar?q=related:FxYiaHFyFj0J:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"A Nel, GJ Palazzo, A Aase","A new damselfy from the Lower Eocene Green River Formation (Odonata, Dysagrionidae)",2023,"Palaeoentomology","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2023Plegy...6..4.5N/abstract","https://scholar.google.com/scholar?cites=18031630569853438913&as_sdt=2005&sciodt=0,5&hl=en",344,"2026-04-12 18:56:36","","","",,,,,,1,0.33,0,3,3,"The Eocene Green River Formation in the USA is well known as a Konservat-Lagerstätte, and has yielded an enormous number of beautifully preserved fossil insects from the …","","https://scholar.google.com/scholar?q=related:wUswtXc4PfoJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
1,"GC Ribeiro, A Nel","A new dragonfly genus and species from the Crato Formation, with a revised phylogenetic study of the Mesozoic family Liupanshaniidae (Odonata: Aeshnoptera)",2023,"Cretaceous Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0195667123000733","https://scholar.google.com/scholar?cites=16901515246246667127&as_sdt=2005&sciodt=0,5&hl=en",290,"2026-04-12 18:56:36","","","",,,,,,1,0.33,1,2,3,"The fourth genus and species of the Cretaceous aeshnopteran family Liupanshaniidae discovered in the Aptian Crato Formation, is described and illustrated as Brasiliupanshania …","","https://scholar.google.com/scholar?q=related:d6NhgpE-juoJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
5,"P Singh, B Mangu, S Saho","A new dragonfly optimized fuzzy logic-based MPPT technique for photovoltaic systems",2023,"International Journal of …","ijeer.forexjournal.co.in","https://ijeer.forexjournal.co.in/archive/volume-11/ijeer-110429.html","https://scholar.google.com/scholar?cites=14586202929810955677&as_sdt=2005&sciodt=0,5&hl=en",114,"2026-04-12 18:56:36","","","",,,,,,5,1.67,2,3,3,"… To overcome this problem, this paper proposes the Dragonfly optimization-based fuzzy logic MPPT approach for maximum power extraction of photovoltaic (PV) systems. The …","https://ijeer.forexjournal.co.in/papers-pdf/ijeer-110429.pdf","https://scholar.google.com/scholar?q=related:nd0knUiabMoJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
9,"M Guendouz, A Amine","A new feature selection method based on dragonfly algorithm for Android malware detection using machine learning techniques",2023,"… Journal of Information Security and Privacy …","igi-global.com","https://www.igi-global.com/article/a-new-feature-selection-method-based-on-dragonfly-algorithm-for-android-malware-detection-using-machine-learning-techniques/319018","https://scholar.google.com/scholar?cites=7858770508016242689&as_sdt=2005&sciodt=0,5&hl=en",108,"2026-04-12 18:56:36","HTML","","",,,,,,9,3.00,5,2,3,"… In this paper, the authors proposed a new method of feature selection based on the dragonfly … Experimental results show that incorporating dragonfly algorithm into Android malware …","https://www.igi-global.com/article/a-new-feature-selection-method-based-on-dragonfly-algorithm-for-android-malware-detection-using-machine-learning-techniques/319018","https://scholar.google.com/scholar?q=related:AdCftSP2D20J:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
3,"A Nel","A new genus and species of damselfy (Zygoptera, 'Megapodagrionidae' sensu lato) from the Lower Eocene Green river Formation in USA",2023,"Historical Biology","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/08912963.2022.2136033","https://scholar.google.com/scholar?cites=14047742990234600072&as_sdt=2005&sciodt=0,5&hl=en",573,"2026-04-12 18:56:36","","10.1080/08912963.2022.2136033","",,,,,,3,1.00,3,1,3,"… well-preserved fossil of a small damselfly from the Lower Eocene Green … The new discovery confirms that the damselflies with … damselfly from the Parachute Creek Member in Colorado. …","","https://scholar.google.com/scholar?q=related:iMLqTNKb88IJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
0,"C Jouault, A Nel","A new genus and species of the damsel-dragonfly family Burmaphlebiidae (Odonata: Epiproctophora)",2023,"Annales de la Société entomologique de France …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/00379271.2023.2193825","",218,"2026-04-12 18:56:36","","10.1080/00379271.2023.2193825","",,,,,,0,0.00,0,2,3,"Bilebullephlebia legendrei n. gen., n. sp. is described, illustrated, and placed into the small epiproctophoran family Burmaphlebiidae. This family was previously known from the mid-…","","https://scholar.google.com/scholar?q=related:TzPAoVfvJBIJ:scholar.google.com/&scioq=odonata%7Cdragonfly%7Cdragonflies%7Cdamselfly%7Cdamselflies&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023"
